0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,2,2,0,1,1,2,24,34,873,346,1417,2553,396,413
15,1,1,0,1,0,3,27,5,46,100,1003,2077,261,241
14,0,0,0,1,1,336,56,2,72,199,2515,3670,493,455
13,1,1,0,0,6,920,196,5,122,284,4053,4213,985,855
12,1,0,0,1,46,900,772,565,172,366,5965,6087,1976,1722
11,2,0,0,2,116,1651,1267,2925,306,124,7611,10625,3195,3066
10,7,1,0,0,363,2076,1380,3972,159,739,11599,12719,5609,4665
9,8,0,0,2,702,3245,2176,5121,190,3385,13295,13532,8895,5824
8,6,0,0,1,550,2405,1762,3750,148,2599,10234,9993,6857,4398
7,5,0,0,1,397,1769,1141,2410,101,1739,6861,6482,4635,2953
6,4,0,0,1,401,1542,997,2149,92,1548,6045,5763,4234,2711
5,10,0,0,2,799,3129,2011,4488,192,3097,12402,12012,8941,5710
4,9,0,0,1,826,2486,1716,3875,164,2660,10482,10339,7670,4999
3,14,0,0,2,1286,3462,2531,5777,233,3670,15323,15130,10741,7408
2,16,0,0,3,1565,4043,2966,6688,256,4006,17584,17555,11652,8481
1,15,0,0,3,1446,3496,2554,5892,214,3417,14916,15111,9552,7054
0,13,0,0,2,1367,3314,2465,5701,195,3233,14302,14112,8465,6492
