0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,2,2,0,1,0,1,5,31,1608,281,1135,1903,346,239
15,1,1,0,1,1,3,14,12,38,212,970,1866,237,213
14,1,1,0,1,0,4,38,7,83,153,1768,3078,398,364
13,0,0,0,1,1,461,84,3,104,288,3943,4978,729,662
12,1,1,0,0,7,1140,241,7,180,393,6113,5437,1379,1157
11,2,0,0,1,52,976,902,699,219,487,8179,7294,2596,2214
10,2,0,0,2,181,2160,1476,3436,382,153,9542,11861,3903,3633
9,9,1,0,0,518,2179,1472,4306,180,843,13412,13496,6391,5155
8,9,0,0,2,790,3455,2531,5387,210,3733,14702,14353,9850,6319
7,7,0,0,1,619,2759,1784,3761,158,2712,10706,10115,7230,4607
6,5,0,0,1,451,1735,1121,2415,105,1742,6795,6478,4763,3047
5,4,0,0,1,382,1492,959,2143,91,1478,5918,5732,4266,2726
4,10,0,0,2,934,2814,1943,4385,185,3010,11866,11707,8684,5658
3,9,0,0,1,830,2235,1634,3730,150,2369,9893,9766,6933,4783
2,14,0,0,2,1266,3272,2399,5410,207,3242,14224,14201,9426,6861
1,16,0,0,3,1617,3910,2856,6591,240,3821,16684,16902,10684,7890
0,14,0,0,3,1405,3404,2533,5856,200,3321,14691,14496,8695,6668
