0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,2,0,0,4,0,7,7,65,1378,258,926,2207,525,250
15,1,1,0,1,0,1,3,11,70,172,777,1391,207,123
14,1,1,1,1,1,4,19,16,69,325,1710,2765,361,322
13,1,1,0,1,0,6,56,10,120,222,2771,4175,588,529
12,0,0,0,2,1,571,104,4,153,398,5946,6424,1021,896
11,2,1,0,0,8,1237,282,9,229,523,8382,6515,1812,1487
10,2,0,0,1,81,1277,1050,821,273,600,10254,8143,3171,2624
9,3,0,0,2,258,2267,1575,3725,433,174,11033,12586,4447,4015
8,10,1,0,0,583,2320,1712,4529,199,930,14831,14315,7077,5593
7,10,0,0,2,889,3964,2562,5402,225,3896,15380,14528,10386,6620
6,8,0,0,1,703,2705,1752,3769,164,2716,10604,10109,7430,4753
5,5,0,0,1,430,1679,1078,2409,104,1663,6653,6443,4798,3063
4,4,0,0,1,446,1342,927,2094,88,1436,5662,5587,4144,2701
3,10,0,0,2,939,2530,1850,4221,169,2681,11199,11058,7850,5413
2,9,0,0,1,817,2112,1549,3493,133,2093,9183,9167,6084,4430
1,14,0,0,2,1308,3164,2310,5332,194,3092,13496,13673,8643,6383
0,15,0,0,3,1571,3807,2833,6550,224,3714,16432,16214,9726,7458
