0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,2,2,0,1,0,2,47,14,1056,163,1465,2842,436,468
15,0,0,0,1,1,285,40,1,40,130,1427,2477,323,301
14,1,1,0,0,5,671,131,3,84,196,2585,3106,666,588
13,1,0,0,1,38,727,627,420,117,265,3955,4717,1412,1273
12,1,0,0,2,103,1522,1085,2365,241,93,5551,8867,2432,2385
11,5,1,0,0,232,1587,1185,3381,128,600,9252,11394,4591,3937
10,7,0,0,2,491,3091,2040,4723,167,2967,11498,12753,7807,5270
9,5,0,0,1,489,2259,1515,3565,134,2357,9255,9421,6192,4053
8,4,0,0,1,353,1542,1127,2403,94,1666,6559,6404,4396,2819
7,4,0,0,1,353,1573,1015,2144,89,1546,6103,5766,4120,2628
6,9,0,0,2,838,3234,2091,4500,194,3243,12667,12076,8875,5679
5,9,0,0,1,707,2764,1776,3966,170,2737,10955,10608,7897,5045
4,14,0,0,2,1280,3850,2658,6002,255,4120,16235,16017,11882,7743
3,16,0,0,3,1589,4278,3129,7142,288,4534,18943,18703,13278,9157
2,15,0,0,3,1400,3615,2653,5979,228,3583,15720,15695,10417,7582
1,14,0,0,2,1407,3404,2485,5737,209,3326,14521,14711,9299,6868
0,18,0,0,3,1813,4394,3269,7560,258,4287,18965,18713,11225,8608
