0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,11094,11094,11167,11167,11674,11674,12279,12279,12096,12096,12193,12193,11903,11903
15,11182,11182,11256,11256,11766,11766,12377,12377,12192,12192,12291,12291,11998,11998
14,11271,11271,11345,11345,11860,11860,12475,12475,12290,12290,12388,12388,12093,12093
13,11361,11361,11435,11435,11955,11955,12574,12574,12387,12387,12487,12487,12189,12189
12,11451,11451,11526,11526,12050,12050,12674,12674,12486,12486,12586,12586,12287,12287
11,11543,11543,11618,11618,12146,12146,12776,12776,12585,12585,12687,12687,12385,12385
10,10855,10855,11208,11208,13524,13524,15664,15664,15175,15175,15147,15147,15018,15018
9,11497,11497,12047,12047,14093,14093,15961,15961,16029,16029,15889,15889,15497,15497
8,11038,11038,12308,12308,14391,14391,15961,15961,15955,15955,16070,16070,15610,15610
7,11796,11796,12945,12945,14463,14463,16275,16275,16728,16728,16212,16212,15909,15909
6,11220,11220,12516,12516,14510,14510,16169,16169,16790,16790,16485,16485,16526,16526
5,14425,14425,15025,15025,17162,17162,18786,18786,19024,19024,18382,18382,17234,17234
4,12991,12991,13848,13848,15821,15821,17563,17563,18010,18010,17505,17505,16632,16632
3,13516,13516,14201,14201,16216,16216,17858,17858,18146,18146,17596,17596,16694,16694
2,13969,13969,14626,14626,16486,16486,18025,18025,18166,18166,17563,17563,16667,16667
1,13959,13959,14582,14582,16520,16520,18135,18135,18351,18351,17807,17807,16776,16776
0,14516,14516,14951,14951,16836,16836,18469,18469,18677,18677,18139,18139,17514,17514
