0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,17615,17615,17350,17350,17394,17394,17739,17739,17242,17242,16806,16806,16740,16740
15,18627,18627,17766,17766,18481,18481,18139,18139,17630,17630,17544,17544,17143,17143
14,18288,18288,17613,17613,18512,18512,18678,18678,17979,17979,17735,17735,17658,17658
13,17333,17333,17166,17166,18490,18490,18631,18631,18146,18146,18222,18222,17892,17892
12,16836,16836,17101,17101,18390,18390,18892,18892,18214,18214,18463,18463,18239,18239
11,16699,16699,17681,17681,18900,18900,19736,19736,19191,19191,19090,19090,18622,18622
10,15001,15001,16045,16045,17983,17983,19410,19410,18854,18854,18230,18230,17315,17315
9,15224,15224,16691,16691,18432,18432,19830,19830,19309,19309,18669,18669,18095,18095
8,15440,15440,16823,16823,17167,17167,19406,19406,18967,18967,18119,18119,16974,16974
7,15332,15332,15105,15105,16641,16641,20874,20874,20174,20174,18430,18430,18146,18146
6,12953,12953,14422,14422,14865,14865,17472,17472,17662,17662,17962,17962,17057,17057
5,17192,17192,18823,18823,17989,17989,18669,18669,19702,19702,18227,18227,18337,18337
4,17366,17366,18201,18201,17597,17597,18967,18967,20983,20983,20330,20330,18238,18238
3,17606,17606,18672,18672,18446,18446,19850,19850,19972,19972,19888,19888,18351,18351
2,17978,17978,18949,18949,18760,18760,19520,19520,19951,19951,19987,19987,17125,17125
1,17993,17993,18934,18934,18607,18607,19341,19341,19987,19987,19850,19850,18036,18036
0,18459,18459,19678,19678,18914,18914,19591,19591,20546,20546,20043,20043,18074,18074
