0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,17009,17009,16149,16149,16705,16705,16652,16652,15737,15737,16068,16068,16471,16471
15,16586,16586,16056,16056,16884,16884,16871,16871,16215,16215,16503,16503,15902,15902
14,15871,15871,15573,15573,16995,16995,17086,17086,16645,16645,16758,16758,16114,16114
13,15619,15619,15857,15857,17042,17042,17480,17480,16923,16923,16898,16898,16159,16159
12,14600,14600,15325,15325,16583,16583,17353,17353,16632,16632,16861,16861,16026,16026
11,14936,14936,15947,15947,17298,17298,18292,18292,17632,17632,17140,17140,16840,16840
10,14080,14080,15188,15188,16809,16809,18100,18100,17551,17551,16559,16559,15941,15941
9,14772,14772,15591,15591,16404,16404,18285,18285,18033,18033,16830,16830,16902,16902
8,12734,12734,12664,12664,13888,13888,17405,17405,17503,17503,16639,16639,15993,15993
7,12202,12202,13791,13791,13936,13936,16009,16009,16613,16613,16223,16223,15471,15471
6,14437,14437,15281,15281,15481,15481,16657,16657,17932,17932,15861,15861,16773,16773
5,16243,16243,17179,17179,16436,16436,17466,17466,19334,19334,16507,16507,15655,15655
4,16208,16208,17517,17517,16117,16117,16964,16964,18674,18674,17763,17763,16384,16384
3,16291,16291,17340,17340,16795,16795,17601,17601,19520,19520,18827,18827,16432,16432
2,16438,16438,17404,17404,16919,16919,17918,17918,19236,19236,18157,18157,15736,15736
1,16466,16466,17565,17565,16928,16928,17595,17595,19273,19273,18232,18232,15606,15606
0,17052,17052,17969,17969,17248,17248,18006,18006,19118,19118,18304,18304,15892,15892
