0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,7991,10906,11688,11172,11121,13335,15465,14730,15940,14701,15173,15159,14670,14101
15,8150,11124,11922,11395,11344,13602,15774,15025,16258,14996,15476,15463,14964,14383
14,8313,11347,12160,11623,11571,13874,16090,15325,16584,15295,15786,15772,15263,14670
13,8480,11574,12403,11855,11802,14151,16411,15632,16915,15601,16102,16087,15568,14964
12,8649,11805,12651,12093,12038,14434,16740,15944,17254,15913,16424,16409,15880,15263
11,8822,12041,12904,12334,12279,14723,17074,16263,17599,16232,16752,16737,16197,15568
10,8999,12282,13163,12581,12524,15017,17416,16589,17951,16556,17087,17072,16521,15880
9,9179,12528,13426,12833,12775,15318,17764,16920,18310,16887,17429,17413,16852,16197
8,9362,12778,13694,13089,13030,15624,18120,17259,18676,17225,17777,17762,17189,16521
7,9550,13034,13968,13351,13291,15936,18482,17604,19049,17570,18133,18117,17533,16852
6,9741,13294,14248,13618,13557,16255,18852,17956,19430,17921,18496,18479,17883,17189
5,9935,13560,14532,13891,13828,16580,19229,18315,19819,18279,18866,18849,18241,17532
4,10134,13831,14823,14168,14104,16912,19613,18681,20215,18645,19243,19226,18606,17883
3,10337,14108,15120,14452,14387,17250,20005,19055,20620,19018,19628,19610,18978,18241
2,10543,14390,15422,14741,14674,17595,20406,19436,21032,19398,20020,20002,19357,18606
1,10754,14678,15730,15036,14968,17947,20814,19825,21453,19786,20421,20403,19745,18978
0,10969,14972,16045,15336,15267,18306,21230,20221,21882,20182,20829,20811,20139,19357
