0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,8564,11502,12278,11574,11950,14004,16451,15567,16841,15295,15888,15674,15207,14112
15,8632,11594,12376,11666,12045,14115,16582,15691,16975,15416,16015,15799,15329,14224
14,8701,11686,12474,11759,12141,14228,16714,15816,17110,15539,16143,15925,15451,14337
13,8875,11920,12724,11994,12384,14512,17049,16132,17452,15850,16465,16244,15760,14624
12,9052,12158,12978,12234,12631,14802,17390,16455,17802,16167,16795,16568,16075,14917
11,9233,12402,13238,12479,12884,15098,17737,16784,18158,16490,17131,16900,16396,15215
10,9418,12650,13503,12728,13141,15400,18092,17120,18521,16820,17473,17238,16724,15519
9,9606,12903,13773,12983,13404,15708,18454,17462,18891,17156,17823,17583,17059,15830
8,9798,13161,14048,13243,13672,16023,18823,17811,19269,17500,18179,17934,17400,16146
7,9994,13424,14329,13508,13946,16343,19200,18167,19654,17850,18543,18293,17748,16469
6,10194,13692,14616,13778,14225,16670,19584,18531,20047,18207,18914,18659,18103,16798
5,10398,13966,14908,14053,14509,17003,19975,18901,20448,18571,19292,19032,18465,17134
4,10606,14245,15206,14334,14799,17343,20375,19279,20857,18942,19678,19413,18834,17477
3,10818,14530,15510,14621,15095,17690,20782,19665,21274,19321,20071,19801,19211,17827
2,11035,14821,15821,14913,15397,18044,21198,20058,21700,19707,20473,20197,19595,18183
1,11255,15117,16137,15212,15705,18405,21622,20459,22134,20101,20882,20601,19987,18547
0,11480,15420,16460,15516,16019,18773,22054,20869,22577,20504,21300,21013,20387,18918
