0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,12889,12889,12540,12540,13444,13444,13936,13936,13185,13185,13220,13220,12538,12538
15,12889,12889,12540,12540,13444,13444,13936,13936,13185,13185,13220,13220,12538,12538
14,13142,13142,12829,12829,14206,14206,14934,14934,14569,14569,14148,14148,13931,13931
13,13560,13560,13739,13739,14763,14763,15517,15517,14853,14853,14967,14967,14799,14799
12,13367,13367,13935,13935,15117,15117,15625,15625,15336,15336,15220,15220,14514,14514
11,14277,14277,14791,14791,15858,15858,16635,16635,16083,16083,16009,16009,15117,15117
10,14008,14008,15042,15042,17342,17342,18586,18586,17894,17894,17735,17735,17011,17011
9,13287,13287,14651,14651,16663,16663,17844,17844,17594,17594,17205,17205,17041,17041
8,13235,13235,14514,14514,16269,16269,17582,17582,17558,17558,17140,17140,16470,16470
7,13610,13610,14796,14796,16665,16665,18214,18214,18078,18078,17586,17586,17077,17077
6,13443,13443,14695,14695,16508,16508,17817,17817,17889,17889,16987,16987,16850,16850
5,13955,13955,14687,14687,15951,15951,18227,18227,18085,18085,17102,17102,15046,15046
4,12218,12218,12544,12544,13910,13910,17720,17720,17360,17360,16808,16808,15534,15534
3,13451,13451,13908,13908,15178,15178,17576,17576,17525,17525,16552,16552,14389,14389
2,14205,14205,14323,14323,15722,15722,18502,18502,18304,18304,17334,17334,14904,14904
1,14308,14308,14869,14869,15486,15486,18403,18403,18079,18079,17043,17043,15731,15731
0,14847,14847,15572,15572,15765,15765,18150,18150,18166,18166,17375,17375,15614,15614
