0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,13564,13564,13273,13273,14440,14440,14877,14877,14375,14375,14202,14202,13289,13289
15,13673,13673,13379,13379,14554,14554,14995,14995,14490,14490,14315,14315,13396,13396
14,13781,13781,13485,13485,14671,14671,15115,15115,14605,14605,14429,14429,13502,13502
13,13363,13363,13465,13465,14550,14550,15379,15379,14581,14581,14643,14643,14414,14414
12,13347,13347,13792,13792,15101,15101,16154,16154,15456,15456,15537,15537,15046,15046
11,13808,13808,14373,14373,15574,15574,16105,16105,15805,15805,15692,15692,15101,15101
10,13211,13211,14452,14452,16458,16458,17974,17974,17614,17614,16741,16741,16702,16702
9,12766,12766,14066,14066,16267,16267,17624,17624,18109,18109,17234,17234,17078,17078
8,14613,14613,15742,15742,17370,17370,18433,18433,18189,18189,17608,17608,17267,17267
7,13464,13464,14585,14585,16556,16556,17864,17864,18098,18098,17369,17369,16404,16404
6,13397,13397,14550,14550,16144,16144,17646,17646,17736,17736,17123,17123,16656,16656
5,13193,13193,14081,14081,15845,15845,17177,17177,17382,17382,16430,16430,15838,15838
4,13161,13161,13739,13739,15172,15172,16939,16939,17750,17750,16819,16819,15406,15406
3,13544,13544,13818,13818,15499,15499,17166,17166,17631,17631,17142,17142,16058,16058
2,13562,13562,14120,14120,15533,15533,16887,16887,17492,17492,16943,16943,15377,15377
1,14006,14006,14586,14586,15804,15804,17149,17149,17821,17821,16803,16803,15437,15437
0,14549,14549,15020,15020,15659,15659,16819,16819,17057,17057,16498,16498,15195,15195
