0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,10654,10654,10563,10563,11725,11725,12705,12705,12182,12182,12291,12291,12003,12003
15,10740,10740,10646,10646,11818,11818,12806,12806,12279,12279,12389,12389,12099,12099
14,10824,10824,10731,10731,11913,11913,12908,12908,12377,12377,12487,12487,12195,12195
13,10911,10911,10816,10816,12007,12007,13010,13010,12475,12475,12587,12587,12292,12292
12,10997,10997,10903,10903,12102,12102,13114,13114,12575,12575,12687,12687,12390,12390
11,11085,11085,10990,10990,12199,12199,13218,13218,12675,12675,12788,12788,12489,12489
10,11457,11457,11557,11557,13274,13274,14453,14453,13826,13826,13888,13888,13426,13426
9,11789,11789,12244,12244,13727,13727,14919,14919,14389,14389,14567,14567,13905,13905
8,11253,11253,12426,12426,14509,14509,15860,15860,15714,15714,15541,15541,14741,14741
7,11661,11661,12887,12887,14743,14743,16523,16523,16433,16433,16030,16030,15439,15439
6,11252,11252,12332,12332,14483,14483,15821,15821,15994,15994,15860,15860,15524,15524
5,11842,11842,12833,12833,15051,15051,16523,16523,16407,16407,16132,16132,15639,15639
4,12951,12951,13818,13818,15908,15908,17290,17290,17132,17132,16582,16582,15595,15595
3,13768,13768,15145,15145,17290,17290,19054,19054,18588,18588,17844,17844,16853,16853
2,13699,13699,15283,15283,17314,17314,18649,18649,18326,18326,17164,17164,16637,16637
1,13126,13126,14568,14568,16402,16402,17467,17467,17105,17105,16380,16380,15021,15021
0,13440,13440,14661,14661,16698,16698,17687,17687,16920,16920,16187,16187,15360,15360
