0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,11830,11830,12127,12127,12776,12776,13529,13529,13489,13489,13526,13526,13251,13251
15,11923,11923,12224,12224,12878,12878,13637,13637,13597,13597,13633,13633,13357,13357
14,12019,12019,12322,12322,12980,12980,13746,13746,13706,13706,13742,13742,13463,13463
13,12114,12114,12420,12420,13084,13084,13854,13854,13814,13814,13850,13850,13570,13570
12,12211,12211,12519,12519,13188,13188,13965,13965,13925,13925,13961,13961,13678,13678
11,12308,12308,12618,12618,13293,13293,14077,14077,14035,14035,14073,14073,13787,13787
10,12406,12406,12719,12719,13399,13399,14188,14188,14147,14147,14184,14184,13897,13897
9,11853,11853,12444,12444,14500,14500,16891,16891,16490,16490,16490,16490,16076,16076
8,11930,11930,12488,12488,14596,14596,16552,16552,16770,16770,16554,16554,16202,16202
7,12145,12145,13198,13198,15047,15047,16898,16898,17219,17219,17004,17004,16828,16828
6,12223,12223,13362,13362,14867,14867,16808,16808,17322,17322,16930,16930,16477,16477
5,12838,12838,13935,13935,15712,15712,17372,17372,18579,18579,18414,18414,17655,17655
4,14807,14807,15471,15471,17485,17485,19159,19159,19689,19689,19359,19359,18158,18158
3,13959,13959,14776,14776,16687,16687,18351,18351,19126,19126,18913,18913,17990,17990
2,14003,14003,14821,14821,16761,16761,18389,18389,19137,19137,18949,18949,17977,17977
1,14344,14344,15114,15114,16861,16861,18444,18444,19118,19118,18876,18876,17955,17955
0,14501,14501,15457,15457,17135,17135,18796,18796,19422,19422,19414,19414,18386,18386
