0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,215,3402,178,13015,1509,9037,1129,3080,2,900,240,1637,520,351
15,92,1127,575,2159,1410,5258,1070,1819,1,578,121,1224,260,179
14,207,2036,1703,4466,3122,11682,1090,3560,1,1169,323,1565,428,230
13,433,5327,239,6278,7368,18687,1362,7143,8,2166,582,2473,822,330
12,296,7455,120,2697,10655,23766,1462,12832,107,3700,1036,4091,1435,547
11,895,13955,57,5964,14633,35698,866,16107,33,4930,1916,5264,1035,792
10,1305,23434,2,10598,21921,51506,2799,21651,53,7570,3426,7198,1333,1267
9,472,14747,3,8140,11898,34707,6303,18978,140,9098,3127,7730,1885,1353
8,208,8990,84,11820,9354,35452,5397,20097,159,9918,782,7581,1885,1420
7,112,8583,977,11731,8845,33782,4738,19471,46,13753,138,5146,1593,1506
6,136,7112,1076,11543,7974,35577,5034,24372,60,16188,56,4308,2194,1561
5,148,7332,874,9494,7853,40714,6659,28628,222,13963,96,4445,1857,1696
4,84,7884,931,8197,9691,40468,5491,29166,278,10438,118,4820,1651,1942
3,102,6089,671,6927,10658,42827,4873,30827,66,8352,93,4304,1301,1874
2,64,3838,427,4531,6841,27416,3031,19541,42,5700,58,3244,799,1205
1,36,2262,256,2774,4085,16370,1746,11554,23,3249,32,2067,447,718
0,27,1835,206,2271,3289,13287,1386,9398,19,2682,26,1950,360,592
