0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,305,6658,144,11368,5813,19276,1132,8304,74,2028,683,2006,1071,466
15,263,3572,28,2716,4967,12745,360,5092,10,1348,553,1442,315,218
14,443,7654,2,6097,10174,23787,1461,9426,22,2808,1284,2638,523,433
13,185,6148,3,5180,6909,19364,3949,10588,73,5008,1484,3527,938,589
12,100,4751,68,8094,6538,23698,3943,13772,104,7119,463,4160,1165,768
11,63,5499,864,8830,7110,25928,3868,15622,36,12297,97,3215,1156,993
10,88,5365,1009,9464,6938,30002,4391,21421,51,16493,44,2859,1776,1154
9,106,5781,851,8826,7232,37083,6095,26687,199,15796,82,2901,1609,1342
8,62,6980,918,7984,9152,38008,5201,28148,260,11738,107,3242,1498,1632
7,82,5109,668,6703,10199,41519,4778,30291,64,10561,87,2814,1242,1687
6,56,3371,428,4305,6635,26942,3114,19508,42,6558,57,1941,814,1127
5,37,2111,253,2546,3977,16064,1863,11640,24,3691,35,1333,493,700
4,31,1676,207,2122,3290,13297,1525,9547,20,2982,30,1170,406,590
3,61,3656,403,4160,6401,25717,2926,18511,39,5015,56,2585,781,1125
2,49,2914,325,3440,5195,20817,2302,14837,31,4329,43,2464,606,915
1,64,4130,466,5064,7456,29882,3187,21092,44,5930,59,3775,816,1312
0,67,4615,519,5710,8270,33414,3486,23633,48,6743,65,4903,905,1489
