0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,261,7567,4,25026,4696,19594,3687,8719,67,3507,1289,2296,916,679
15,38,1577,38,4082,2603,10032,1881,5206,39,2372,167,1442,435,272
14,26,2181,571,5551,3631,13340,2196,7497,17,5043,42,1350,518,398
13,41,2472,754,6821,4316,18204,2917,12773,29,9585,23,1486,968,564
12,57,3323,701,6439,5231,25812,4602,18942,135,11105,51,1757,1046,793
11,39,4781,822,6056,7501,30126,4364,23067,206,10268,79,2251,1138,1136
10,56,3976,628,5514,9021,35502,4243,26790,56,10438,70,2013,1030,1302
9,42,2812,416,3997,6186,24708,2880,18325,38,7053,50,1468,723,937
8,30,1810,250,2521,3790,15235,1762,11239,23,4090,32,960,449,604
7,25,1586,207,2083,3169,12897,1484,9411,20,3282,28,875,385,524
6,52,3163,402,4039,6227,25279,2921,18303,39,6152,54,1822,763,1057
5,47,2707,325,3264,5100,20597,2389,14926,31,4735,43,1709,632,898
4,69,3733,462,4725,7325,29611,3396,21259,47,6640,65,2605,904,1315
3,79,4756,524,5413,8326,33456,3806,24083,52,6525,73,3362,1016,1463
2,63,3791,423,4476,6759,27084,2995,19304,41,5632,57,3206,789,1190
1,52,3313,374,4062,5982,23972,2557,16919,34,4757,47,3028,654,1052
0,58,3952,444,4889,7081,28611,2985,20236,41,5774,56,4198,775,1275
