0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,282,6495,183,3918,1752,4416,1134,3004,5,1359,218,2036,535,504
15,108,1418,75,807,977,3591,631,1668,2,483,117,1082,264,127
14,119,1925,102,2006,1560,6562,896,2677,1,781,198,1783,389,229
13,191,2459,844,3425,2621,9583,1749,3650,3,1141,256,2571,537,388
12,407,3919,2251,6079,4905,18748,1602,6053,3,2226,602,2883,781,463
11,801,9273,291,7610,10122,26812,1807,10531,11,3165,937,3990,1302,589
10,487,11450,138,3338,13346,31108,1795,16748,144,4735,1487,5873,2009,840
9,1325,18371,62,7649,16865,42609,986,18854,40,5603,2446,6951,1291,1068
8,1789,27740,2,13134,24027,58085,3059,24041,59,7847,4066,9314,1549,1575
7,600,16931,3,8646,12535,37124,6701,20167,151,8598,3478,9813,2096,1582
6,255,9962,85,12219,9718,37083,5660,20777,167,9451,847,9724,2044,1607
5,133,9135,980,12267,9122,34559,4869,19795,48,13360,147,6674,1680,1682
4,157,7682,1081,11862,8176,36142,5070,24617,61,16870,58,5737,2264,1698
3,161,7971,879,9970,7982,41106,6517,28605,220,14556,96,5923,1829,1730
2,82,8804,936,7731,9822,40846,5239,29011,272,10207,112,6694,1550,1945
1,91,5579,681,7547,10898,43248,4595,30823,63,8754,85,5797,1180,1912
0,63,4312,485,5334,7726,31215,3257,22078,45,6300,61,4580,846,1391
