0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,292,22164,136,5616,6648,32612,2026,9148,15,2541,815,4520,828,620
15,36,5478,372,4472,3447,13902,1113,5166,1,2603,50,1506,290,291
14,47,5941,608,6531,4828,19195,1979,10259,28,4578,37,2099,586,422
13,68,6620,654,6788,5920,27585,3540,16146,159,6435,70,3205,645,568
12,45,8001,804,7087,8278,33295,3823,20900,239,6116,133,4695,823,851
11,46,6336,617,6788,10227,39496,4058,26271,98,7318,86,5349,832,1027
10,45,4809,550,5764,8010,34054,2333,20145,66,6517,53,3736,505,729
9,25,2331,128,2246,4598,8162,493,4262,33,1403,32,916,88,124
8,17,3757,228,5394,7775,7884,550,2264,53,795,12,545,69,80
7,37,3413,274,7129,5619,5311,262,2526,27,274,11,332,42,73
6,34,3352,217,5293,4480,4499,133,1880,27,292,5,231,38,79
5,134,4366,255,7104,3893,4320,147,1948,30,222,9,255,21,67
4,244,6522,60,9233,5067,4952,247,1825,29,260,10,459,37,115
3,229,9765,46,11864,5640,7411,592,2091,32,373,5,629,63,152
2,341,12838,74,13662,6763,9093,1368,3109,25,574,9,917,116,205
1,768,15392,316,12551,6984,9563,1478,3105,77,497,4,1293,96,286
0,3284,52795,5098,27219,11676,22784,13061,16388,185,1839,33,8630,339,1181
