0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,569,16265,717,4006,8084,33124,1459,9873,28,3282,1099,4541,1223,718
15,368,18549,3,4245,7552,23839,1087,7662,39,2058,1309,2923,421,346
14,207,13240,4,4561,5261,21044,2891,8575,143,2532,1546,4083,615,426
13,146,9139,46,8555,6069,26940,3399,12073,186,3834,471,5412,857,554
12,125,8503,790,9876,7452,29236,3429,14279,129,7837,118,4522,961,763
11,153,8185,957,10655,7676,32076,4243,20430,111,10143,29,4763,1512,878
10,145,7835,852,9431,8020,38203,5727,25439,257,10598,9,5369,1259,1094
9,65,8797,952,8622,10035,39804,4963,27190,303,8489,78,6261,1207,1341
8,48,6333,686,7612,11491,42913,4590,29686,58,8157,20,5828,1010,1409
7,230,10238,77,11570,9501,39970,5987,22448,212,9865,880,11072,2201,1439
6,139,8946,930,11629,8887,37290,5160,21302,75,13561,164,7495,1827,1447
5,136,8013,1034,11473,7812,38222,5325,26006,76,14089,23,6566,2370,1496
4,117,7692,834,9615,7595,42472,6545,29373,238,13045,9,6633,1808,1618
3,38,8371,895,8265,9249,41171,5186,29037,260,9350,55,7151,1483,1810
2,29,5734,625,6961,10128,42412,4526,29591,54,8394,23,5930,1079,1576
1,68,4662,524,5768,8354,34236,3572,24214,50,6909,66,5110,944,1552
0,58,3985,448,4931,7141,28854,3011,20408,42,5823,56,4234,782,1286
