0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,3,32,0,0,0,15,68,518,450,221,1950,1592,910,308
15,0,1,0,1,1,4,6,27,139,82,1367,865,390,163
14,1,1,0,4,0,9,3,35,135,132,2398,1714,699,227
13,2,1,0,1,0,2,7,26,225,316,4224,2302,647,224
12,1,0,0,1,1,10,56,37,221,707,6672,4067,930,451
11,3,1,1,0,0,24,131,28,347,575,8963,5927,1380,690
10,2,0,0,5,0,1082,238,13,397,808,13953,8585,1993,1063
9,1,0,0,0,35,2012,504,22,513,922,15013,8536,2836,1713
8,2,0,0,2,274,1689,1500,1061,563,824,15349,11118,4142,2531
7,1,0,1,1,733,2888,2058,4404,760,257,13658,16380,4873,3476
6,10,0,0,0,1285,2706,1895,5165,284,1057,14168,16424,5864,4502
5,22,0,0,1,1572,3234,2517,6116,235,3170,12935,15004,7223,5004
4,14,1,0,0,2072,4094,6718,11113,703,6990,14394,22662,6377,3783
3,12,1,3,0,724,3183,5591,7497,334,3991,4123,17906,2640,569
2,10,0,5,77,782,3780,10717,20773,1110,1477,1667,18021,3605,927
1,5,0,0,860,1358,5067,9349,21714,3167,352,53,18532,3392,994
0,2,0,0,660,774,4771,5943,18875,4261,310,32,14756,3524,1052
