0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,3,27,0,0,0,17,63,459,450,209,2423,1834,928,351
15,1,1,0,3,0,7,3,29,111,85,1978,1298,503,160
14,2,1,0,1,1,7,7,22,177,229,3579,1719,490,163
13,3,1,0,1,2,13,56,28,199,560,6092,3351,748,329
12,2,1,1,0,1,24,130,20,299,514,8420,5099,1165,515
11,2,1,0,4,0,1074,249,13,387,786,13855,7817,1765,810
10,1,1,0,0,40,2045,508,25,524,894,15033,8227,2660,1447
9,2,0,0,2,300,1750,1603,1043,605,821,15797,11208,4059,2273
8,2,0,1,2,787,3037,2148,4459,825,279,13977,16674,4792,3248
7,9,0,0,0,1405,2867,2034,5326,324,1078,14389,16663,5831,4235
6,23,0,0,2,1703,3368,2609,6368,269,3268,13111,15162,7163,4784
5,13,1,0,0,2325,4319,6875,12147,833,7476,15181,24284,6533,3745
4,12,1,3,0,900,3411,5935,9238,498,4418,4648,20675,2958,595
3,13,0,5,76,821,4044,12259,24571,1292,1712,1851,21286,4046,981
2,9,0,0,866,1368,5243,9525,23372,3328,361,57,20408,3630,1050
1,2,0,0,689,797,4891,5873,21184,4711,301,34,17057,3859,1215
0,4,1,2,451,726,4245,5715,16510,4795,339,14,12100,3235,947
