year,<1300cc,1300cc - 1900cc,>1900cc
2013,1184,31618,16282
2012,1488,36994,22131
2011,2243,41886,25088
2010,915,45729,26313
2009,916,28148,24228
2008,2339,46831,34562
2007,1728,28993,27109
2006,1414,26018,26729
2005,792,24725,24714
2004,304,21619,17540
2003,42,19029,12334
2002,7,16364,10392
2001,5,9407,6779
2000,7,6948,4428
1999,5,4021,2372
1998,5,2213,1961
1997,30,3621,3113
