year,<1300cc,1300cc - 1900cc,>1900cc
2008,1479,29684,20896
2007,1102,22754,23118
2006,859,19601,22761
2005,432,19287,21969
2004,205,17906,17026
2003,42,17617,13800
2002,6,16554,13936
2001,5,11108,11400
2000,6,10888,9568
1999,5,8378,6817
1998,10,5972,7036
1997,2,4719,4703
1996,1,3744,3572
1995,0,2503,2594
1994,15,1805,1826
1993,26,969,1078
1992,69,1922,1647
