year,<1300cc,1300cc - 1900cc,>1900cc
2018,1197,73912,55368
2017,1524,87167,56821
2016,1465,92636,53526
2015,1537,74005,40235
2014,2117,63559,36849
2013,1887,51613,30183
2012,1882,47219,29076
2011,2545,48501,28753
2010,1103,41722,24452
2009,933,24043,19600
2008,1624,30519,20768
2007,1128,20932,15735
2006,770,14214,11046
2005,397,9337,7387
2004,107,5795,3598
2003,7,3896,1934
2002,12,5426,3530
