year,<1300cc,1300cc - 1900cc,>1900cc
2014,1231,43044,20690
2013,1255,34435,18662
2012,1561,39503,24525
2011,2317,46941,29358
2010,1052,50304,30009
2009,1185,30419,26146
2008,2708,49150,35861
2007,1878,29157,26931
2006,1476,26026,25861
2005,826,24535,23670
2004,310,20839,16033
2003,45,18202,10792
2002,8,15099,8769
2001,5,8263,5305
2000,7,5689,3352
1999,4,3071,1806
1998,25,4373,3727
