year,<1300cc,1300cc - 1900cc,>1900cc
2012,1436,34192,19332
2011,2223,39702,22918
2010,874,39524,22553
2009,740,24719,21115
2008,2087,44012,32822
2007,1595,28207,27231
2006,1295,25275,26790
2005,736,24025,24729
2004,278,20986,17791
2003,36,18986,13085
2002,7,16491,11641
2001,5,10068,7997
2000,3,7703,5448
1999,4,4800,3173
1998,6,2712,2640
1997,3,1625,1418
1996,35,3222,2810
