year,<1300cc,1300cc - 1900cc,>1900cc
2006,841,19521,21831
2005,390,17032,19106
2004,181,14529,14362
2003,36,14541,12417
2002,3,14513,13304
2001,5,10199,11255
2000,5,11162,10216
1999,6,9046,7760
1998,15,7024,8763
1997,10,6330,6508
1996,3,6035,5681
1995,3,4629,4399
1994,35,3737,3394
1993,64,2147,2198
1992,52,1554,1426
1991,32,1169,743
1990,54,1426,1120
