year,<1300cc,1300cc - 1900cc,>1900cc
2015,851,56319,25107
2014,1287,44952,22426
2013,1316,36106,20340
2012,1651,43524,27505
2011,2497,51203,33293
2010,1201,52624,31757
2009,1270,31772,27082
2008,2930,50693,36101
2007,1915,29047,25606
2006,1483,25557,24399
2005,809,23664,21904
2004,289,19648,14078
2003,41,16699,8858
2002,8,13264,6971
2001,4,6863,3843
2000,6,4420,2405
1999,17,5345,3975
