year,<1300cc,1300cc - 1900cc,>1900cc
2005,395,16467,18272
2004,170,13877,13507
2003,28,12791,11434
2002,2,12735,12504
2001,3,9509,10740
2000,6,10869,9980
1999,7,8901,7646
1998,13,7160,8868
1997,6,6643,6715
1996,3,6439,5985
1995,3,5310,4943
1994,47,4547,3941
1993,74,2738,2546
1992,69,1984,1654
1991,42,1660,1010
1990,28,1050,660
1989,57,1184,860
