2000,10774,13514,13510,13700,14848,17368,17880,18958,17009,18338,19479,18499,18339,15792
2001,10656,13615,13615,13891,14685,17343,18620,18902,16483,18362,19446,18394,18278,16279
2002,10316,13493,13410,13660,14540,17123,19125,18600,16654,18154,19066,18075,18055,15896
2003,10111,13480,13582,13759,14228,16889,18837,18303,16035,18187,18631,17773,17714,16263
2004,9742,13180,13308,13702,13762,16542,18203,17894,15969,18164,18064,17434,17563,15619
2005,9324,13021,13340,13780,13428,16428,18061,17799,16207,18231,17494,17294,17346,16134
2006,8806,12497,12935,13528,12878,16032,17218,17411,15986,17888,16700,16781,16833,15196
2007,8282,12050,12788,13177,12443,15653,16675,17089,15840,17494,16037,16423,16312,15402
2008,8002,11667,12451,12855,12144,15350,16254,16818,15878,17093,15470,16167,15996,14655
2009,7712,11335,12094,12538,11911,15018,15834,16480,15634,16603,14666,15726,15408,14745
2010,7559,11206,11944,12499,11909,14812,15412,16203,15280,16203,13920,15312,14989,13598
2011,7572,11275,11890,12729,12036,14754,15395,16050,15550,16088,13363,15075,14622,13938
2012,7943,11424,11961,12857,12175,14637,15205,15840,15538,15868,12913,14776,14492,13072
2013,8718,11634,11933,13047,12303,14564,15171,15730,15625,15799,12660,14617,14555,13622
2014,9379,11811,12060,13155,12378,14488,15016,15567,15488,15674,12552,14536,14686,12999
2015,9473,11735,11786,12956,12220,14202,14609,15165,15199,15021,12479,14116,13708,12577
2016,9242,11534,11286,12562,11859,13731,13818,14448,14156,14078,11768,13335,12723,10787
2017,9388,11314,10873,12302,11603,13340,13338,13967,13419,13453,10873,12828,11960,10697
2018,9240,10933,10246,11974,11273,12898,12661,13499,13209,12863,9442,12304,11207,9798
