2000,19049,13468,10402,16218,17180,17693,21198,21690,25270,22960,26559,27204,23955,21472
2001,20552,14520,11426,17931,17425,16921,20461,19355,24982,23596,26262,27134,24258,22071
2002,21466,13737,10413,18737,15811,20199,19800,18320,23147,23386,25826,26403,23730,24824
2003,23183,13445,12165,19191,17858,21451,20233,16829,22439,22994,25473,25613,22898,25305
2004,21667,11938,13619,18157,19006,21658,20115,18189,21335,22486,25292,24851,22919,23882
2005,18940,11934,17782,21472,19931,22248,20613,22298,21087,21871,25163,24560,22632,23765
2006,15946,11758,16350,16253,21344,21880,20801,22781,20350,21348,24766,23951,21888,22037
2007,14577,10531,16794,17117,21682,21718,20912,23304,20038,21605,24409,23542,21864,21564
2008,14844,11005,21251,14167,21923,21307,21002,22976,20553,23232,24288,23658,21909,21179
2009,16050,11624,20836,12517,22035,20973,20829,22851,21065,23856,24144,23918,21855,22633
2010,14886,10384,8766,19993,22668,21049,20880,23057,22269,24733,24442,24663,21955,22654
2011,15090,11452,8911,21316,23396,21710,21659,24086,23366,25657,25251,26058,22520,23252
2012,15709,14512,4570,22030,24085,22437,22502,25001,24641,26372,26130,27227,23275,24035
2013,15720,14466,4864,22669,24713,23147,23252,25813,25545,26983,26761,28200,24215,24475
2014,17055,15745,6344,23199,25422,23723,23963,26647,26019,27759,27446,29130,24652,25238
2015,18561,16386,6859,23661,25337,24007,24433,27056,26546,27154,27157,29113,25219,24841
2016,18925,9331,6828,24381,25053,24305,24915,27289,27203,26637,26806,28898,24989,23156
2017,19639,10707,6960,24840,24841,24587,25212,27520,27598,26477,26683,28900,24288,23608
2018,20587,13655,7225,25304,25363,25064,25799,28090,27996,26800,26862,29163,24626,23782
