0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,4,45,0,1,1,2,47,749,1837,248,679,636,870,177
15,2,28,0,1,3,22,26,47,149,89,495,646,298,109
14,0,23,2,0,1,30,50,16,403,182,987,1138,472,206
13,0,0,1,0,0,2,75,42,501,362,1375,1475,802,356
12,1,0,0,0,0,3,40,61,867,506,2122,2353,960,407
11,1,2,0,3,1,6,9,99,487,581,3400,3450,1169,553
10,2,0,1,10,0,25,12,89,365,798,4546,5598,1589,585
9,2,1,0,2,0,1,11,47,488,984,6440,5121,1196,615
8,1,2,1,1,2,9,60,52,291,1344,8887,7286,1514,1157
7,2,1,0,2,0,16,117,23,372,662,9610,8211,1758,1371
6,0,0,0,2,1,1018,176,7,336,859,13540,9783,2240,1768
5,3,1,0,0,25,1969,389,12,394,810,13632,8238,3050,2295
4,2,0,0,1,185,1398,1204,917,363,733,12727,8988,4241,3388
3,3,0,0,2,415,2125,1612,3694,464,166,11178,12366,4720,4486
2,13,1,0,0,821,1929,1428,3999,172,710,12611,12447,5952,5336
1,12,0,0,2,1150,2780,2031,4686,170,2717,11862,12017,7596,5610
0,8,0,0,1,829,2010,1495,3458,118,1961,8675,8560,5134,3938
