0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,2,0,0,0,0,1,26,65,5145,269,745,1241,508,266
15,1,1,0,1,1,3,3,30,99,142,595,1110,282,145
14,1,0,1,5,0,11,5,31,108,242,1118,2391,478,195
13,1,1,0,1,0,1,6,22,185,380,2148,2796,467,271
12,1,1,1,1,1,6,36,31,147,652,4043,4839,747,633
11,2,1,0,2,0,9,81,17,223,409,5730,6456,1081,921
10,0,0,0,2,1,810,142,6,242,653,10221,8593,1639,1365
9,3,1,0,0,18,1699,350,11,325,736,12152,7718,2523,1947
8,2,0,0,1,130,1428,1303,936,342,756,13112,9165,4001,3147
7,3,0,0,2,326,2769,1855,3929,512,200,12764,13512,5193,4563
6,12,1,0,0,745,2609,1702,4552,221,973,15367,14481,7668,6044
5,12,0,0,2,963,3761,2420,5400,231,3726,14914,14443,10752,6867
4,9,0,0,1,835,2511,1734,3918,165,2689,10595,10453,7754,5054
3,6,0,0,1,568,1531,1118,2555,103,1622,6776,6690,4750,3276
2,5,0,0,1,522,1349,990,2232,85,1338,5868,5859,3889,2830
1,12,0,0,2,1183,2861,2089,4821,176,2795,12203,12362,7815,5771
0,10,0,0,2,1051,2548,1896,4384,150,2486,10998,10852,6509,4992
