0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,2,2,0,1,0,2,47,14,1056,163,1465,2842,436,468
15,0,0,0,1,1,285,40,1,40,130,1427,2477,323,301
14,1,1,0,0,5,671,131,3,84,196,2585,3106,666,588
13,1,0,0,1,38,727,627,420,117,265,3955,4717,1412,1273
12,1,0,0,2,103,1522,1085,2365,241,93,5551,8867,2432,2385
11,5,1,0,0,232,1587,1185,3381,128,600,9252,11394,4591,3937
10,7,0,0,2,491,3091,2040,4723,167,2967,11498,12753,7807,5270
9,5,0,0,1,522,2409,1615,3803,141,2514,9871,10048,6604,4326
8,5,0,0,1,397,1740,1271,2710,106,1877,7397,7221,4957,3181
7,5,0,0,1,416,1859,1201,2535,106,1829,7218,6820,4876,3107
6,11,0,0,2,1039,4000,2587,5569,242,4014,15671,14938,10979,7026
5,11,0,0,2,905,3540,2277,5082,219,3508,14039,13597,10120,6463
4,18,0,0,3,1700,5117,3534,7978,337,5474,21581,21292,15796,10291
3,22,0,0,4,2177,5859,4285,9779,392,6212,25939,25612,18181,12540
2,20,0,0,4,1955,5053,3707,8358,319,5008,21974,21939,14561,10599
1,20,0,0,3,2002,4842,3536,8160,297,4732,20656,20926,13228,9769
0,26,0,0,5,2651,6424,4780,11052,377,6268,27726,27358,16411,12585
