0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,849,13294,4,36913,9269,31622,1736,10631,28,3079,1572,2436,710,715
15,96,2812,2,2994,3426,10227,2270,5092,36,2132,704,1623,458,283
14,54,2443,49,5636,3916,14458,2570,7904,58,3558,249,2210,641,395
13,36,3077,685,6955,4867,17527,2795,10268,23,7900,59,1914,719,569
12,56,3408,862,7819,5376,22710,3515,16251,37,12242,30,1973,1265,766
11,73,4307,773,7131,6134,30607,5285,22651,164,13535,64,2223,1286,1020
10,48,5806,872,6618,8254,33564,4746,25427,231,11351,91,2578,1299,1330
9,66,4395,651,6245,9665,38608,4499,28634,60,11020,78,2294,1129,1463
8,48,3102,428,4319,6495,26106,3020,19259,40,7011,54,1644,770,1038
7,34,1996,260,2620,3986,16226,1868,11839,24,4128,34,1100,486,659
6,28,1719,219,2195,3384,13737,1586,9945,21,3345,30,990,413,575
5,60,3580,429,4316,6744,27236,3160,19735,43,6259,58,2259,837,1189
4,54,2871,356,3633,5633,22770,2612,16346,34,5106,49,2003,696,1011
3,79,4712,520,5362,8249,33147,3771,23859,52,6465,72,3331,1006,1449
2,89,5379,600,6349,9587,38421,4249,27384,59,7989,81,4548,1118,1689
1,69,4471,505,5482,8072,32353,3451,22834,47,6421,64,4086,883,1419
0,59,4020,452,4973,7203,29103,3037,20583,42,5873,56,4270,789,1297
