0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,397,3536,2815,27041,2844,15530,1296,4015,2,1281,395,1444,580,379
15,224,2436,153,3630,3653,9869,783,3436,4,922,276,1138,402,159
14,159,3833,87,1878,6381,14500,953,7364,60,1849,557,2173,790,282
13,507,7810,45,4698,10017,24132,626,10588,21,3167,1165,3134,644,454
12,825,14887,2,8756,16988,38989,2241,16425,39,5619,2388,4967,950,841
11,327,10985,3,6576,10092,28646,5465,16108,116,7796,2441,5923,1507,1028
10,158,7478,80,9797,8436,31307,4925,18154,142,9591,664,6028,1635,1157
9,90,7382,951,10929,8382,31414,4461,18405,43,14350,125,4196,1447,1307
8,115,6450,1062,11417,7693,33975,4812,23713,57,17055,52,3595,2048,1416
7,130,6721,874,9474,7632,39879,6472,28232,214,15139,91,3557,1771,1547
6,73,7696,930,8072,9487,39800,5441,28930,274,11142,115,3884,1605,1799
5,94,5573,668,6717,10493,42388,4917,30716,66,9741,92,3516,1302,1850
4,65,3504,434,4435,6876,27796,3188,19956,43,6234,60,2445,849,1235
3,41,2379,262,2708,4165,16738,1904,12049,25,3265,36,1682,509,732
2,32,1957,219,2310,3488,13978,1545,9963,21,2907,30,1654,406,615
1,59,3836,434,4703,6926,27755,2961,19590,41,5508,55,3505,758,1218
0,46,3143,353,3888,5631,22753,2374,16092,33,4592,44,3338,617,1014
