0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,716,9613,60,22703,6808,24418,585,8719,19,2217,1012,2040,630,523
15,312,4940,2,4416,6762,16505,1069,6209,15,1872,859,1722,355,298
14,136,4357,2,4134,5154,14739,3102,7731,53,3197,1052,2487,675,412
13,73,3447,59,7061,5249,18996,3272,10825,80,5574,351,3134,891,566
12,49,4242,783,7973,6063,21866,3368,13064,30,10090,78,2541,940,772
11,72,4418,951,8660,6305,26929,4037,19433,45,14920,38,2496,1556,985
10,90,5230,820,7793,6750,34100,5748,24969,184,14962,74,2546,1468,1195
9,56,6418,905,7495,8844,36500,5032,27177,250,11983,101,2938,1424,1494
8,74,4779,660,6652,10002,40203,4650,29657,62,10794,83,2532,1187,1598
7,53,3316,433,4352,6623,26960,3103,19671,41,6860,56,1827,806,1096
6,36,2059,260,2629,4052,16453,1902,11913,25,4005,35,1186,497,688
5,30,1818,219,2192,3425,13831,1603,10022,21,3180,31,1147,423,604
4,64,3467,430,4389,6805,27504,3155,19744,43,6167,59,2419,840,1222
3,55,3239,357,3685,5670,22782,2592,16398,34,4443,49,2289,693,996
2,78,4642,517,5479,8273,33157,3666,23631,51,6895,70,3924,965,1457
1,83,5354,606,6565,9667,38741,4133,27344,57,7689,76,4894,1057,1700
0,64,4425,497,5474,7928,32035,3343,22657,46,6465,62,4700,868,1427
