0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,261,7567,4,25026,4696,19594,3687,8719,67,3507,1289,2296,916,679
15,38,1577,38,4082,2603,10032,1881,5206,39,2372,167,1442,435,272
14,26,2181,571,5551,3631,13340,2196,7497,17,5043,42,1350,518,398
13,41,2472,754,6821,4316,18204,2917,12773,29,9585,23,1486,968,564
12,57,3323,701,6439,5231,25812,4602,18942,135,11105,51,1757,1046,793
11,39,4781,822,6056,7501,30126,4364,23067,206,10268,79,2251,1138,1136
10,56,3976,628,5514,9021,35502,4243,26790,56,10438,70,2013,1030,1302
9,43,2852,422,4055,6276,25070,2922,18595,38,7158,51,1490,732,950
8,31,1867,257,2600,3909,15712,1818,11591,23,4219,33,990,464,624
7,26,1667,219,2188,3329,13548,1558,9883,21,3448,29,918,404,551
6,56,3384,430,4322,6663,27050,3127,19584,42,6583,57,1949,817,1132
5,50,2965,355,3573,5582,22548,2616,16339,34,5182,48,1870,693,984
4,78,4176,519,5287,8196,33130,3800,23784,52,7430,72,2914,1011,1470
3,90,5460,603,6213,9559,38409,4371,27648,60,7491,83,3861,1166,1680
2,74,4492,500,5301,8005,32086,3548,22867,49,6672,68,3797,934,1410
1,64,4062,459,4981,7334,29391,3136,20744,43,5833,58,3712,803,1290
0,73,5000,562,6186,8959,36201,3777,25604,52,7306,70,5312,981,1613
