0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,241,3618,244,727,2396,469,337,1446,9,540,45,986,375,371
15,103,2278,106,1033,1592,766,237,1406,3,379,29,854,196,146
14,161,4248,179,2341,2797,1925,569,2593,2,692,58,1471,233,208
13,215,4692,347,2356,3239,3357,1173,3238,5,983,94,1536,290,216
12,270,6560,309,2976,3589,7475,2211,4603,11,1218,340,2514,488,256
11,380,4619,301,4464,3410,11954,2163,5802,11,1325,470,3052,509,273
10,372,4873,397,7493,4372,17585,2483,7773,8,2260,603,4247,741,351
9,491,4962,1532,9397,5731,20493,3604,8236,8,2751,694,5098,920,515
8,1040,6438,3271,12217,9023,31619,2471,10744,7,3884,920,4553,1172,612
7,1591,13386,150,11719,14875,36817,2252,14805,7,4213,1199,5301,1777,638
6,787,14359,29,4256,17652,38074,1971,20067,174,5483,1623,6839,2328,855
5,1868,21454,72,8629,20496,48270,969,20675,38,5702,2315,7452,1323,1076
4,2168,30799,3,13987,26822,63089,3131,25188,42,7466,3638,9735,1512,1536
3,688,17717,0,8962,13365,38243,6815,20351,53,7987,2939,9600,1810,1503
2,262,10165,83,11927,10086,37177,5659,20443,13,8340,682,9837,1826,1484
1,127,8762,962,11770,8867,34000,4837,19062,1,11790,105,6233,1454,1550
0,198,7762,885,11429,7689,34889,4827,23418,39,12538,48,5622,2097,1491
