0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,12005,12005,9968,9968,14083,14083,12226,12226,14169,14169,15126,15126,13809,13809
15,12189,12189,10121,10121,14299,14299,12414,12414,14386,14386,15358,15358,14021,14021
14,12376,12376,10276,10276,14518,14518,12604,12604,14607,14607,15593,15593,14236,14236
13,12997,12997,0,0,15186,15186,16215,16215,15689,15689,16570,16570,15046,15046
12,13586,13586,13586,13586,12807,12807,17448,17448,16298,16298,17582,17582,15935,15935
11,24778,24778,23228,23228,16753,16753,16556,16556,17347,17347,17788,17788,16546,16546
10,23934,23934,0,0,20496,20496,19522,19522,20927,20927,22180,22180,20441,20441
9,23076,23076,18864,18864,20776,20776,21085,21085,21431,21431,22221,22221,20720,20720
8,23090,23090,23090,23090,21522,21522,21235,21235,20720,20720,22413,22413,20905,20905
7,22669,22669,23974,23974,21487,21487,21265,21265,20767,20767,22271,22271,20842,20842
6,20832,20832,20365,20365,21582,21582,21658,21658,21711,21711,22867,22867,21027,21027
5,25212,25212,5264,5264,21128,21128,20627,20627,23464,23464,22987,22987,21308,21308
4,25161,25161,20945,20945,19244,19244,19517,19517,22032,22032,22889,22889,21204,21204
3,23433,23433,20101,20101,20879,20879,20558,20558,21431,21431,22941,22941,21595,21595
2,20464,20464,20780,20780,21121,21121,20988,20988,21092,21092,23305,23305,21745,21745
1,21895,21895,21032,21032,21118,21118,21258,21258,21110,21110,23213,23213,21870,21870
0,19937,19937,21800,21800,21206,21206,21270,21270,20917,20917,22862,22862,21798,21798
