0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,18913,18913,13613,13613,15897,15897,14063,14063,15128,15128,16535,16535,15780,15780
15,18913,18913,13613,13613,15897,15897,14063,14063,16764,16764,16535,16535,15780,15780
14,15132,15132,32664,32664,19506,19506,15616,15616,17721,17721,18340,18340,16767,16767
13,19535,19535,14655,14655,13865,13865,18315,18315,18808,18808,18720,18720,17124,17124
12,29089,29089,0,0,18675,18675,16255,16255,19624,19624,19520,19520,18059,18059
11,22063,22063,0,0,18727,18727,18520,18520,24564,24564,20501,20501,19026,19026
10,26816,26816,23920,23920,24668,24668,24203,24203,24112,24112,25990,25990,24055,24055
9,26296,26296,26683,26683,24511,24511,24407,24407,24080,24080,25518,25518,23983,23983
8,26203,26203,14179,14179,24755,24755,24701,24701,25413,25413,25281,25281,24007,24007
7,24062,24062,23155,23155,25738,25738,25554,25554,26644,26644,26580,26580,24891,24891
6,24276,24276,16534,16534,25322,25322,24632,24632,26711,26711,26516,26516,24864,24864
5,31337,31337,25093,25093,23965,23965,23776,23776,26620,26620,27709,27709,25700,25700
4,26972,26972,19919,19919,23109,23109,22659,22659,25353,25353,27587,27587,25235,25235
3,23953,23953,24505,24505,24881,24881,24655,24655,25403,25403,28196,28196,25885,25885
2,25926,25926,24866,24866,25193,25193,25176,25176,24926,24926,28801,28801,26655,26655
1,23032,23032,25203,25203,25200,25200,25015,25015,25573,25573,28452,28452,26584,26584
0,25998,25998,26404,26404,25983,25983,26018,26018,25573,25573,29091,29091,27245,27245
