0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,17634,17634,0,0,18395,18395,19316,19316,20205,20205,19816,19816,18362,18362
15,0,0,0,0,19115,19115,17990,17990,20206,20206,20807,20807,18745,18745
14,0,0,0,0,19966,19966,18941,18941,19782,19782,21278,21278,20003,20003
13,13207,13207,17641,17641,20556,20556,20006,20006,18782,18782,21661,21661,20820,20820
12,18929,18929,17752,17752,21289,21289,20371,20371,21529,21529,22131,22131,21577,21577
11,17634,17634,17634,17634,22513,22513,21441,21441,23118,23118,23340,23340,22190,22190
10,22388,22388,27817,27817,24528,24528,24081,24081,25738,25738,25732,25732,24497,24497
9,31357,31357,21384,21384,24064,24064,24076,24076,25887,25887,26015,26015,24565,24565
8,20941,20941,14969,14969,22659,22659,22989,22989,25406,25406,25825,25825,24277,24277
7,19768,19768,23308,23308,23294,23294,24435,24435,25200,25200,26391,26391,24966,24966
6,23511,23511,23545,23545,24016,24016,25632,25632,25559,25559,27072,27072,25454,25454
5,21233,21233,26673,26673,25402,25402,27415,27415,27396,27396,29465,29465,27816,27816
4,29315,29315,26586,26586,25440,25440,27126,27126,27309,27309,29580,29580,28068,28068
3,30825,30825,26813,26813,27011,27011,27494,27494,27465,27465,29790,29790,28120,28120
2,26247,26247,27103,27103,27434,27434,27766,27766,27178,27178,29662,29662,28284,28284
1,28107,28107,26884,26884,27671,27671,27852,27852,27392,27392,29741,29741,28216,28216
0,32077,32077,27489,27489,28059,28059,28751,28751,28333,28333,30446,30446,28979,28979
