0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,0,0,0,0,24744,24744,17726,17726,19253,19253,20534,20534,19152,19152
15,18974,18974,37892,37892,20360,20360,21014,21014,20765,20765,21612,21612,20034,20034
14,0,0,0,0,20619,20619,20363,20363,21084,21084,22762,22762,21188,21188
13,0,0,18105,18105,21546,21546,20654,20654,21581,21581,23478,23478,22379,22379
12,19935,19935,18967,18967,22468,22468,21873,21873,21517,21517,23808,23808,22919,22919
11,21165,21165,18462,18462,23246,23246,22815,22815,23722,23722,24538,24538,23644,23644
10,28049,28049,30169,30169,26489,26489,26021,26021,26759,26759,28082,28082,26198,26198
9,23490,23490,4892,4892,26778,26778,26412,26412,28098,28098,28146,28146,26749,26749
8,33284,33284,23289,23289,25831,25831,26091,26091,28094,28094,28440,28440,27117,27117
7,25394,25394,15852,15852,26034,26034,26171,26171,29255,29255,29492,29492,28372,28372
6,21279,21279,24360,24360,25099,25099,26258,26258,27911,27911,29160,29160,27100,27100
5,27265,27265,28039,28039,27813,27813,30252,30252,30260,30260,32268,32268,29755,29755
4,20063,20063,28375,28375,27088,27088,29728,29728,29453,29453,31922,31922,29918,29918
3,34784,34784,29490,29490,29532,29532,29898,29898,30040,30040,32499,32499,30723,30723
2,32750,32750,29728,29728,30009,30009,30190,30190,30065,30065,32381,32381,30612,30612
1,29020,29020,29992,29992,30342,30342,30425,30425,29731,29731,32404,32404,30566,30566
0,33721,33721,29778,29778,30870,30870,31265,31265,30464,30464,32971,32971,31072,31072
