0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,0,0,34819,34819,20697,20697,17183,17183,18363,18363,19895,19895,18147,18147
15,0,0,0,0,19328,19328,17441,17441,19143,19143,20221,20221,18370,18370
14,17420,17420,0,0,19296,19296,18802,18802,19907,19907,20972,20972,19603,19603
13,0,0,0,0,20232,20232,19030,19030,20482,20482,22092,22092,20329,20329
12,0,0,17420,17420,20997,20997,20075,20075,20868,20868,22712,22712,21404,21404
11,18692,18692,16997,16997,22011,22011,21740,21740,21139,21139,23338,23338,22495,22495
10,27330,27330,26541,26541,26161,26161,26301,26301,26226,26226,27528,27528,26239,26239
9,28112,28112,29386,29386,26369,26369,26131,26131,26640,26640,27744,27744,26191,26191
8,24595,24595,16959,16959,26276,26276,26207,26207,27709,27709,27966,27966,26968,26968
7,29404,29404,23991,23991,25926,25926,26261,26261,27959,27959,28801,28801,27806,27806
6,26010,26010,15370,15370,25788,25788,25464,25464,29403,29403,29590,29590,27995,27995
5,23910,23910,24865,24865,25457,25457,27300,27300,28840,28840,31315,31315,28074,28074
4,27036,27036,26883,26883,27138,27138,29443,29443,29721,29721,32168,32168,29401,29401
3,20822,20822,28794,28794,28746,28746,29512,29512,29858,29858,32662,32662,30310,30310
2,32933,32933,29370,29370,29799,29799,29483,29483,29598,29598,32585,32585,30575,30575
1,32880,32880,29546,29546,29632,29632,29528,29528,29242,29242,32357,32357,30177,30177
0,27015,27015,29248,29248,30150,30150,30456,30456,29529,29529,32939,32939,30681,30681
