0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,12116,12116,8962,8962,12654,12654,12814,12814,13397,13397,15335,15335,14782,14782
15,12302,12302,9099,9099,12848,12848,13011,13011,13602,13602,15571,15571,15008,15008
14,12490,12490,9239,9239,13046,13046,13209,13209,13811,13811,15809,15809,15238,15238
13,12682,12682,9380,9380,13246,13246,13412,13412,14023,14023,16051,16051,15472,15472
12,21570,21570,13717,13717,17464,17464,15416,15416,17086,17086,17951,17951,16565,16565
11,21484,21484,20509,20509,16027,16027,16390,16390,17276,17276,18779,18779,16892,16892
10,24309,24309,22675,22675,20157,20157,19419,19419,21427,21427,22255,22255,21329,21329
9,22943,22943,0,0,20171,20171,20056,20056,21777,21777,22906,22906,21538,21538
8,22675,22675,17838,17838,20888,20888,21032,21032,21508,21508,22744,22744,21625,21625
7,22675,22675,21212,21212,22021,22021,21869,21869,21696,21696,23411,23411,21667,21667
6,23963,23963,33436,33436,23056,23056,23544,23544,21976,21976,24258,24258,22771,22771
5,27968,27968,29962,29962,25981,25981,26552,26552,26423,26423,26858,26858,25399,25399
4,32077,32077,12142,12142,24983,24983,25074,25074,28168,28168,25786,25786,25089,25089
3,31439,31439,25854,25854,23716,23716,24268,24268,25469,25469,24734,24734,24131,24131
2,29208,29208,24429,24429,24719,24719,24955,24955,25788,25788,25488,25488,25183,25183
1,29649,29649,24797,24797,25092,25092,25332,25332,26178,26178,25874,25874,25564,25564
0,30097,30097,25171,25171,25472,25472,25715,25715,26573,26573,26264,26264,25949,25949
