0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,4054.5091092413795,9310.802897777778,0.0,8453.196216,3837.853883870968,4214.836707063269,4046.90564412848,4672.419112557304,6826.682709146452,5575.867079757454,5840.895545354967,5610.241786102754,5253.399172751555,4885.736308359103
15,4799.274177310345,11021.086576296295,0.0,10005.947754,4542.821965591397,4989.052046691125,4790.274046149893,5530.686894094382,8080.66307411201,6600.087500358767,6913.798540813752,6640.776431144396,6218.3860767321,5783.187919940981
14,5616.205448482759,12897.093225185185,0.0,11709.157722,5316.1000043010745,5838.287260156854,5605.673317207709,6472.119058193259,9456.151556987123,7723.552772880243,8090.663629555634,7771.167763466018,7276.878226716449,6767.600746614298
13,6505.302922758621,14938.822844444445,0.0,13562.826120000002,6157.688,6762.542347460458,6493.103457301928,7496.715604853934,10953.14815777179,8946.26289732188,9371.490811580612,9001.41578306762,8428.875622704601,7838.974788379053
12,7466.56660013793,17146.275434074072,0.0,15566.952947999998,7067.58595268817,7761.817308601932,7452.564466432547,8604.476534076404,12571.652876466007,10268.217873683678,10756.280086888682,10331.520489949198,9674.378264696554,8997.310045235245
11,8499.97185051724,19519.39443333333,0.0,17721.486855,8045.770548387096,8836.086539528778,8484.031760685224,9795.37346211236,14311.624242722371,11689.383830002527,12244.99597353675,11761.447803330118,11013.35423963907,10242.576837587281
10,9605.543304,22058.23640296296,0.0,20026.479192,9092.265101075269,9985.375644293497,9587.529923974304,11069.434772710112,16173.10372688829,13209.794638241536,13837.673953467915,13291.231803991015,12445.835460585387,11574.804845030756
9,10783.280960586208,24762.80134296296,0.0,22481.929959,10207.069610752687,11209.68462289609,10763.058956299787,12426.660465869663,18156.09132896376,14829.450298400709,15534.314026682172,14920.872491931892,13971.821927535508,12993.994067565669
8,12033.184820275861,27633.08925333333,0.0,25087.839156,11390.184077419353,12509.013475336555,12010.61885766167,13867.050541591012,20260.587048948786,16548.35081048004,17334.916193179528,16650.36986715275,15591.313640489432,14500.14450519202
7,13355.230252965519,30669.043573333332,0.0,27844.155432000003,12641.585187096774,13883.336597562391,13330.185044145612,15390.576616125845,22486.54941649596,18366.462302516426,19239.444971016877,18479.689848872942,17304.278686393918,16093.226478314216
6,14749.46651886207,33870.777424444444,0.0,30750.981489,13961.319567741935,15332.705197678602,14721.8066835803,16997.295456970787,24834.06137230009,20283.85251843608,21247.971324080423,20408.900598653756,19110.780891355447,17773.299346123444
5,16215.819727655173,37238.12112444444,0.0,33808.163274,15349.317277419354,16857.04246352768,16185.410024222698,18687.1219128809,27302.99850531896,22300.41984234967,23360.388806540865,22437.899874153267,21010.724516214294,19540.274069832918
4,17754.363769655174,40771.24435555556,0.0,37015.85484,16805.648258064517,18456.425207267137,17721.068817815845,20460.141135101127,29893.485226594792,24416.26589014654,25576.803864227502,24566.7899177134,23004.205300130187,21394.239688229427
3,19365.049384655173,44470.0339962963,0.0,40373.953485,18330.26588172043,20130.80222079196,19328.73389653105,22316.296356134833,32605.438595432766,26631.322917900456,27897.145533254134,26795.50256777287,25091.159416996637,23335.13684212178
2,21047.92583286207,48334.60316814815,0.0,43882.561911000004,19923.216776344085,21880.22471220716,21008.454428197,24255.644343478652,35438.94155252771,28945.658669537646,30321.48477750696,29124.10598589296,27271.650692920135,25363.024890701166
1,22802.91922396552,52364.78218888889,0.0,47541.526065000005,21584.431,23704.615869355228,22760.156661070665,26278.099945887643,38393.86968683738,31359.171529168776,32849.715151156684,31552.497929731744,29545.58338874095,27477.8147951808
0,24630.103448275862,56560.74074074074,0.0,51351.0,23313.978494623654,25604.052504393672,24583.914346895075,28383.748314606742,41470.347409404014,33871.963112683174,35481.9431000326,34080.78064163115,31913.05324361881,29679.595594347466
