0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,5389.981448533334,6835.245279929204,14572.384476000001,9596.047128,3517.7518032746116,4012.9542906330275,4232.786907573899,7706.189336945354,6965.081434309992,6284.41594278769,5774.607206858729,6005.407177309091,5816.365475433138,4979.228508191693
15,6380.056891022222,8090.798487238938,17249.158069,11358.726776736841,4163.920942528497,4750.086233094036,5010.299485398773,9121.724601868285,8244.4839979166,7438.788356635761,6835.333823475547,7108.5290016,6884.76258899529,5893.853524172524
14,7466.068607288889,9468.012217646019,20185.305517,13292.206457578948,4872.702542196891,5558.644744488532,5863.151432660346,10674.422322185894,9647.858038187254,8705.017082825088,7998.8426673126605,8318.541061527272,8056.6851851534175,6897.103822805112
13,8648.016597333333,10966.886471150443,23380.826820000002,15396.486170526317,5644.096602279793,6438.629824816514,6791.342749358618,12364.282497898179,11175.20355512195,10083.102121355669,9265.13373837007,9635.44335709091,9332.13326390752,7988.979404089458
12,9925.900861155555,12587.421247752212,26835.721977999998,17671.565915578947,6478.103122777201,7390.041474077981,7794.873435493585,14191.305129005137,12826.52054872069,11573.043472227502,10634.207036647773,11059.235888290908,10711.106825257597,9169.480268025558
11,11299.688656,14329.575025088496,30549.9024675,20117.387399210525,7374.700734248704,8412.855314604358,8873.717777969883,16155.443402382065,14601.76670789929,13174.802959224777,12106.027482887335,12589.882173818181,12193.57053627444,10438.576167076677
10,12769.412724622222,16193.389325522125,34523.456812000004,22734.008914947368,8333.910806134714,9507.09572406422,10027.901489882877,18256.744131153668,16500.984343741933,14888.418758563304,13680.630156347192,14227.418694981818,13779.559729887254,11796.297348779553
9,14335.073067022222,18178.864149053097,38756.3850115,25521.430462789474,9355.733338435233,10672.762702457569,11257.424571232572,20495.207315319945,18524.173456248624,16713.890870243085,15358.015057027344,15971.845451781817,15469.074406096046,13242.643813134186
8,15996.6696832,20285.999495681415,43248.687066,28479.65204273684,10440.168331150258,11909.856249784403,12562.287022018962,22870.832954880898,20671.334045419353,18651.219294264123,17138.182184927788,17823.162444218182,17262.11456490081,14777.615560140575
7,17754.169830400002,22514.75384304425,48000.274452000005,31608.61536126316,11587.19441483938,13218.351988376147,13942.463129146683,25383.57423671182,22942.423800169945,20700.3658544106,19021.096460790097,19781.33319098182,19158.64487337234,16401.182342261982
6,19607.638994133333,24865.210235867256,53011.3242165,34908.43700542105,12796.854328383419,14598.298673569954,15398.00431880647,28033.52478706212,25337.527342668764,22861.40690311414,21006.82804313113,21846.43065469091,21158.735997369058,18113.404654571885
5,21556.978946133335,27337.24410706195,58281.570789000005,38378.94209463158,14069.08396346114,16049.623172360092,16928.833451712213,30820.544166557684,27856.517739663257,25134.22791172731,23095.271694175586,24018.34539141818,23262.281938103322,19914.191754460066
4,23602.287914666667,29930.980023716817,63811.279740000005,42020.305509473685,15403.947428393783,17572.398617752293,18535.02766715003,33744.77281457263,30499.52192440598,27518.943408897547,25286.532651698777,26297.18684509091,25469.38869436278,21803.634384536745
3,25743.500414222224,32646.334941106197,69600.2740225,45832.41066289474,16801.40198430052,19166.576254409403,20216.53553892917,36806.11710485754,33266.455274728556,30015.477042193223,27580.540757183826,28682.882053090907,27779.985600288994,23781.672049728437
2,27980.68193031111,35483.39190395575,75648.7306835,49815.374141947366,18261.490370062176,20832.204837668578,21973.40849324038,40004.67066366184,36157.40241279937,32623.90516404597,29977.366169147605,31175.503978036362,30194.1433217404,25848.365245108627
1,30313.73423466667,38442.02634517699,81956.3841525,53969.021066052635,19784.148477357514,22569.211234524082,23805.569390797547,43340.2930516114,39172.23640536585,35344.11324580834,32476.903649814805,33774.943176,32711.755859929355,28003.623228067096
0,32742.755555555555,41522.36283185841,88523.5,58293.52631578947,21369.44041450777,24377.66857798165,25713.095370886782,46813.12470808034,42311.084185680564,38176.21581612778,35079.258436960736,36481.30909090909,35332.929213643496,30247.53674121406
