0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,3568.6066168888888,10824.01936457143,2742.1733280000003,3351.487822501643,4594.036042531726,4387.44996523183,3952.6227152567126,4349.715441084421,5140.695170907568,5677.63495834344,7093.353111387275,5880.382245005257,5757.599205567568,5915.46898146867
15,4224.117180148148,12812.262898285713,3245.877932,3967.116247301205,5437.90578699201,5193.3723060047805,4678.672465365647,5148.706398874129,6084.979691111576,6720.548927036574,8396.317655429946,6960.538477233405,6815.20165477027,7002.070229595521
14,4943.145368592593,14993.163140571429,3798.390476,4642.397800107339,6363.544773838321,6077.386863804809,5475.074942765382,6025.117936937793,7120.763438916541,7864.51911400707,9825.536783573585,8145.359626467588,7975.283605797296,8193.960903511499
13,5725.691182222222,17366.72009142857,4399.71096,5377.332480920045,7370.953003070657,7039.493638631913,6341.830147455916,6978.9500552754125,8248.046414322465,9109.545519254929,11381.01049581819,9434.845692707808,9237.845058648649,9491.141003216608
12,6571.754621037036,19932.93375085714,5049.839384,6171.920289739321,8460.130474689016,8079.692630486093,7278.938079437246,8010.202753886984,9466.828617329344,10455.62814278015,13062.738792163758,10828.996675954058,10602.886013324323,10893.610528710844
11,7481.314006666666,22691.738365714285,5748.75909,7026.140867135817,9631.049281102147,9197.957186733554,8286.374727539654,9118.849609366276,10777.078819531856,11902.732494405847,14870.678582308557,12327.776854391668,12070.371493885134,12401.333545036601
10,8454.391017481481,25643.199689142857,6496.486736,7940.014572538883,10883.737329901302,10394.31396000809,9364.16410293286,10304.917045119524,12178.828249335327,13450.893064308906,16804.87295655432,13931.221949835313,13640.33647627027,14014.34598715149
9,9490.98565348148,28787.317721142856,7293.022322,8913.541405948521,12218.19462108648,11668.762950309705,10512.306205616866,11568.405061146725,13672.076906739754,15100.109852489328,18865.32191490105,15639.331962284992,15312.78096047973,15732.647855055504
8,10591.097914666665,32124.092461714285,8138.3658479999995,9946.721367364733,13634.421154657684,13021.304157638395,11730.80103559167,12909.31365744788,15256.824791745139,16850.382858947112,21052.025457348747,17452.106891740703,17087.704946513513,17556.23914874865
7,11754.706122666666,35653.45815771429,9032.500656,11039.534097358162,15132.389023023658,14451.910929360365,13019.62458168755,14327.616410616756,16933.04067594616,18701.677593505374,23364.94049359567,19369.511016387776,18965.07345843243,19485.083933273316
6,12981.853634222221,39375.54631542857,9975.460062,12192.020314787515,16712.154041366914,15960.636570743207,14378.824866243953,15823.36616746582,18700.787016153456,20654.06303651788,25804.1532042453,21391.615779855558,20944.956448114863,21519.254078544716
5,14272.475414222221,43290.15967542857,10967.194092,13404.118941364733,18373.632486913677,17547.401123885535,15808.329855751706,17396.483657776367,20559.97012715106,22707.435717453976,28369.534318392412,23518.31401670002,23027.24898774324,23658.64177969003
4,15626.636497777778,47397.49549714286,12007.75272,14675.891055377877,20116.908082437727,19212.284546688734,17308.21158371998,19047.048151767107,22510.68369415495,24861.899106844325,31061.213106942236,25749.712892365194,25212.056005135135,25903.354841582084
3,17044.293528148148,51697.42227428572,13097.10263,16007.295937968238,21941.925012756543,20955.23353388521,18878.422027809334,20775.00680262556,24552.865260354472,27117.384224335146,33879.10338929128,28085.740963221724,27499.307548412162,28253.321394305654
2,18525.48986207407,56190.07151314286,14235.277138,17398.374307994523,23848.73909305264,22776.301390742563,20519.009210359207,22580.41245716421,26686.577282560276,29473.96005028022,36823.291346043035,30526.46967289897,29889.0735694527,30708.613307775962
1,20070.160464444445,60875.24595428572,15422.226270000001,18849.065087168678,25837.26660055225,24675.4081593594,22229.901097860435,24463.185845164342,28911.726075556388,31931.52311414888,39893.64770629228,33071.79185595289,32381.249140439188,33269.12277712019
0,21678.37037037037,65753.14285714286,16658.0,20359.429353778753,27907.59125802914,26652.633797637107,24011.169723822182,26423.40623684466,31228.40532455878,34490.17688647179,43090.301740944225,35721.814677827526,34975.93918918919,35934.957607211145
