0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,4048.006830792453,16554.3117312,1143.2581200000002,3503.8214921629437,4886.803635983683,4547.284994325,4201.601653150538,4524.195125897072,4797.034924319686,6004.986084452893,7731.875723516386,6098.70214118092,5884.103422164412,6207.498777234292
15,4791.577507698114,19595.141772799998,1353.26103,4147.431799059133,5784.45130294725,5382.56712764375,4973.385870893443,5355.235925192861,5678.193147345264,7108.0305589978125,9152.129271942349,7218.96113997222,6964.943190348595,7347.742423210445
14,5607.198653660377,22930.6219904,1583.61279,4853.406620777924,6769.079182365453,6298.78638149375,5819.954391764421,6266.80286847756,6644.733789626909,8317.957774147819,10710.002467728855,8447.770931357558,8150.514108766909,8598.473332984142
13,6494.870268679246,26560.752384000003,1834.3134000000002,5621.745957319317,7840.68727423829,7295.942755875,6741.307215763475,7258.89595575117,7696.656851164622,9634.767729902915,12405.495310875904,9785.131515336934,9440.816177419356,9959.691506555384
12,7454.592352754717,30485.532953599995,2105.3628599999997,6452.449808683311,8999.275578565761,8374.0362507875,7737.444342890602,8331.515187013689,8833.962331958399,11058.460426263093,14238.607801383492,11231.042891910345,10835.84939630593,11431.396943924168
11,8486.34031528302,34704.863136,2396.754225,7345.496890052563,10244.814409268532,9533.039242640625,8808.34024949286,9484.633078939525,10056.62109125082,12588.999384477302,16209.292970088703,12785.468013025717,12335.578021006764,13013.551936126743
10,9590.138746867924,39218.8434944,2708.49444,8300.908486244416,11577.333452425939,10772.979355025,9954.02045922319,10718.27711485427,11364.662269799308,14226.421083296596,18317.597786154456,14448.443926735124,13940.037795941727,14706.194192126863
9,10765.987647509433,44027.474028799996,3040.583505,9318.68459725887,12996.83270803798,12093.856587940625,11174.484972081596,12032.447294757927,12758.08586760386,15970.725522720977,20563.52224958075,16219.97063303857,15649.228721110821,16509.323711924528
8,12013.887017207548,49130.7547392,3393.02142,10398.825223095926,14503.312176104657,13495.6709413875,12469.733788068075,13427.143618650492,14236.891884664481,17821.912702750444,22947.06636036759,18100.048131936055,17463.150796514048,18422.94049551973
7,13333.812265358492,54528.5850624,3765.8012400000002,11541.30907893824,16096.742170546633,14978.394791775001,13839.741383529687,14902.338603206377,15801.051180223743,19779.94614463394,25468.183149352048,20088.639375375496,19381.76827773153,20447.006833948733
6,14725.812573169811,60221.1661248,4158.936855,12746.1787344205,17777.182063522578,16542.083386284376,15284.558805772313,16458.087215076765,17450.622035796496,21844.89880587358,28126.96655485997,22185.818459461054,21405.152653603018,22581.598145139025
5,16189.81416883019,66208.1962368,4572.40743,14013.37033509067,19544.542796794485,18186.65385414375,16804.10948383713,18094.307004284874,19185.517029110466,24016.66125021619,30923.27566940259,24391.474240036492,23533.19669086889,24826.601302199357
4,17725.890824150945,72489.977088,5006.2338,15342.947735400789,21398.91342860037,19912.189066125,18398.46998868296,19811.080420807488,21005.82358243793,26295.34291391495,33857.251400468675,26705.717861258046,25766.007622788762,27182.129432020985
3,19333.99335792453,79066.307552,5460.402075,16734.868365716164,23340.234586781546,21718.633775046877,20067.58927300392,21608.352497993415,22911.483414264032,28680.87083946773,36928.79980973238,29128.475227021558,28103.513960522894,29648.107116676405
2,21014.17095135849,85937.3887552,5934.926145,18189.174795671486,25368.565643496695,23606.043228090624,21811.5183841059,23486.178202493847,24902.554806103628,31173.31798437666,40138.01483551955,31659.820433431185,30545.78719291103,32224.60977409312
1,22766.34983264151,93102.919008,6429.785175,19705.803170814717,27483.81754050781,25574.334554484376,23630.180751030068,25444.475084332007,26978.95033568444,33772.57491238856,43484.75557034142,34299.6423363307,33092.72008669355,34911.524277379875
0,24590.603773584906,100563.2,6945.0,21284.817345597898,29686.07933605289,27623.590625,25523.65294473525,27483.325593484664,29140.75742527874,36478.7510597566,46969.162921686744,37048.05207987632,35744.41987513007,37708.963753427925
