0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,1,50,1,2,3,3,26,829,77,93,156,459,329,72
15,1,24,0,1,2,5,30,629,85,144,157,369,240,51
14,1,27,3,10,1,4,33,1072,112,236,203,611,335,64
13,2,62,0,5,0,10,43,482,237,352,860,882,669,103
12,0,70,1,1,2,57,59,122,688,288,1524,1798,592,156
11,0,41,2,3,1,88,130,48,1203,610,2468,2766,865,310
10,0,0,1,2,0,11,136,96,1200,956,2911,3168,1370,405
9,1,0,0,1,1,4,52,105,1607,1083,3588,4171,1393,421
8,0,1,0,5,0,12,14,140,763,1058,4656,4833,1435,447
7,1,0,1,10,1,28,9,115,420,1136,5452,6615,1721,532
6,2,2,1,2,0,0,8,42,538,1194,7119,5839,1222,585
5,2,2,2,0,0,9,47,49,281,1389,9094,7417,1447,1116
4,1,0,0,2,0,11,102,14,356,615,8411,7921,1508,1311
3,0,0,0,0,2,920,135,5,275,770,10630,9104,1830,1570
2,2,0,0,0,26,1623,332,7,311,740,9778,6962,2407,2065
1,1,0,0,0,169,1141,1053,821,300,634,9928,7239,3341,2927
0,2,0,0,1,392,1820,1483,3380,367,132,9285,10762,3708,3802
