0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,10121.84584,10121.84584,8827.092665,8827.092665,10710.88325,10710.88325,11565.2698,11565.2698,12806.38857,12806.38857,14422.00717,14422.00717,14263.92684,14263.92684
15,10277.02897,10277.02897,8962.425287,8962.425287,10875.09722,10875.09722,11742.5828,11742.5828,13002.72979,13002.72979,14643.11826,14643.11826,14482.61432,14482.61432
14,10434.5913,10434.5913,9099.832762,9099.832762,11041.82884,11041.82884,11922.61427,11922.61427,13202.08122,13202.08122,14867.61931,14867.61931,14704.6546,14704.6546
13,10594.5693,10594.5693,9239.3469,9239.3469,11211.1167,11211.1167,12105.4059,12105.4059,13404.489,13404.489,15095.5623,15095.5623,14930.0991,14930.0991
12,10757,10757,9381,9381,11383,11383,12291,12291,13610,13610,15327,15327,15159,15159
11,12002,12002,19151,19151,11730,11730,14182,14182,15793,15793,17333,17333,15917,15917
10,21383,21383,7998,7998,17585,17585,17734,17734,19618,19618,21236,21236,20339,20339
9,23266,23266,22144,22144,19366,19366,18369,18369,20583,20583,21705,21705,20949,20949
8,23045,23045,22275,22275,19375,19375,19846,19846,21026,21026,22003,22003,21255,21255
7,22144,22144,18520,18520,20385,20385,21538,21538,21634,21634,22354,22354,21741,21741
6,22144,22144,20018,20018,23288,23288,23035,23035,22713,22713,24325,24325,22770,22770
5,26971,26971,21468,21468,22902,22902,23575,23575,22248,22248,24084,24084,22362,22362
4,25036,25036,27373,27373,22822,22822,23387,23387,23226,23226,24340,24340,22647,22647
3,28544,28544,11964,11964,22782,22782,22683,22683,23461,23461,23615,23615,22663,22663
2,27956,27956,22706,22706,22471,22471,22482,22482,23577,23577,23819,23819,22681,22681
1,25592,25592,22553,22553,22845,22845,22752,22752,23627,23627,24143,24143,22986,22986
0,25978.4392,25978.4392,22893.5503,22893.5503,23189.9595,23189.9595,23095.5552,23095.5552,23983.7677,23983.7677,24507.5593,24507.5593,23333.0886,23333.0886
