0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,0,0,0,0,18761,18761,13440,13440,14598,14598,15569,15569,14521,14521
15,14386,14386,28730,28730,15437,15437,15933,15933,15744,15744,16386,16386,15190,15190
14,0,0,0,0,15633,15633,15439,15439,15986,15986,17258,17258,16065,16065
13,0,0,13727,13727,16336,16336,15660,15660,16363,16363,17801,17801,16968,16968
12,15115,15115,14381,14381,17035,17035,16584,16584,16314,16314,18051,18051,17377,17377
11,16047,16047,13998,13998,17625,17625,17298,17298,17986,17986,18605,18605,17927,17927
10,21267,21267,22874,22874,20084,20084,19729,19729,20289,20289,21292,21292,19863,19863
9,17810,17810,3709,3709,20303,20303,20026,20026,21304,21304,21340,21340,20281,20281
8,25236,25236,17658,17658,19585,19585,19782,19782,21301,21301,21563,21563,20560,20560
7,19254,19254,12019,12019,19739,19739,19843,19843,22181,22181,22361,22361,21512,21512
6,16134,16134,18470,18470,19030,19030,19909,19909,21162,21162,22109,22109,20547,20547
5,20672,20672,21259,21259,21088,21088,22937,22937,22943,22943,24466,24466,22560,22560
4,15212,15212,21514,21514,20538,20538,22540,22540,22331,22331,24203,24203,22684,22684
3,26373,26373,22359,22359,22391,22391,22669,22669,22776,22776,24641,24641,23294,23294
2,24831,24831,22540,22540,22753,22753,22890,22890,22795,22795,24551,24551,23210,23210
1,22003,22003,22740,22740,23005,23005,23068,23068,22542,22542,24569,24569,23175,23175
0,25567,25567,22578,22578,23406,23406,23705,23705,23098,23098,24999,24999,23559,23559
