0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
17,10541,10541,11150,11150,12701,12701,12160,12160,13567,13567,14267,14267,13364,13364
16,0,0,27733,27733,16485,16485,13686,13686,14626,14626,15846,15846,14454,14454
15,0,0,0,0,15395,15395,13892,13892,15247,15247,16106,16106,14632,14632
14,13875,13875,0,0,15369,15369,14976,14976,15856,15856,16704,16704,15614,15614
13,0,0,0,0,16115,16115,15157,15157,16314,16314,17596,17596,16192,16192
12,0,0,13875,13875,16724,16724,15990,15990,16621,16621,18090,18090,17048,17048
11,14888,14888,13538,13538,17532,17532,17316,17316,16837,16837,18589,18589,17917,17917
10,21768,21768,21140,21140,20837,20837,20949,20949,20889,20889,21926,21926,20899,20899
9,22391,22391,23406,23406,21003,21003,20813,20813,21219,21219,22098,22098,20861,20861
8,19590,19590,13508,13508,20929,20929,20874,20874,22070,22070,22275,22275,21480,21480
7,23420,23420,19109,19109,20650,20650,20917,20917,22269,22269,22940,22940,22147,22147
6,20717,20717,12242,12242,20540,20540,20282,20282,23419,23419,23568,23568,22298,22298
5,19044,19044,19805,19805,20276,20276,21744,21744,22971,22971,24942,24942,22361,22361
4,21534,21534,21412,21412,21615,21615,23451,23451,23673,23673,25622,25622,23418,23418
3,16585,16585,22934,22934,22896,22896,23506,23506,23782,23782,26015,26015,24142,24142
2,26231,26231,23393,23393,23735,23735,23483,23483,23575,23575,25954,25954,24353,24353
1,26189,26189,23533,23533,23602,23602,23519,23519,23291,23291,25772,25772,24036,24036
0,21517,21517,23296,23296,24014,24014,24258,24258,23520,23520,26236,26236,24437,24437
