0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,11266,11266,9461,9461,11584,11584,11137,11137,12056,12056,12750,12750,12923,12923
15,11439,11439,9606,9606,11762,11762,11307,11307,12241,12241,12946,12946,13121,13121
14,11615,11615,9753,9753,11942,11942,11481,11481,12429,12429,13144,13144,13322,13322
13,11793,11793,9903,9903,12125,12125,11657,11657,12619,12619,13346,13346,13526,13526
12,11973,11973,10055,10055,12311,12311,11836,11836,12813,12813,13550,13550,13733,13733
11,12157,12157,10209,10209,12500,12500,12017,12017,13009,13009,13758,13758,13944,13944
10,17248,17248,19106,19106,15349,15349,17907,17907,19179,19179,20796,20796,19734,19734
9,20128,20128,16502,16502,18719,18719,18680,18680,20458,20458,22066,22066,20585,20585
8,29785,29785,20124,20124,19080,19080,18368,18368,20519,20519,21761,21761,20790,20790
7,21981,21981,16365,16365,20141,20141,19608,19608,21413,21413,22678,22678,21426,21426
6,20124,20124,21501,21501,20442,20442,21167,21167,21373,21373,22497,22497,21632,21632
5,28291,28291,26977,26977,24894,24894,24767,24767,24902,24902,25864,25864,23489,23489
4,27076,27076,20387,20387,23447,23447,24200,24200,23078,23078,24765,24765,22798,22798
3,25413,25413,28771,28771,23875,23875,24087,24087,24009,24009,24682,24682,23092,23092
2,27883,27883,11936,11936,24013,24013,23871,23871,24752,24752,24674,24674,23346,23346
1,27403,27403,26475,26475,23763,23763,23657,23657,24659,24659,24823,24823,23262,23262
0,25738,25738,22724,22724,24333,24333,24325,24325,25018,25018,25354,25354,23792,23792
