0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,3,47,1,2,1,5,30,968,82,137,204,532,461,127
15,1,23,3,5,0,2,23,821,57,127,139,407,279,57
14,3,45,0,3,1,7,36,396,163,246,706,701,619,106
13,3,57,0,1,3,38,53,100,509,213,1234,1439,563,196
12,0,30,2,2,1,60,111,38,947,440,2141,2228,806,360
11,0,0,2,1,0,10,110,84,1049,747,2629,2635,1295,469
10,1,0,0,1,1,4,54,98,1465,994,3420,3706,1435,540
9,0,2,1,7,0,9,14,132,721,912,4542,4463,1449,596
8,2,0,1,11,1,29,12,116,430,1036,5401,6354,1774,635
7,2,2,0,2,0,0,12,45,542,1161,7286,5773,1318,669
6,1,2,1,0,1,10,56,47,308,1435,9306,7441,1585,1190
5,2,1,0,2,0,15,109,20,379,660,9016,8190,1683,1382
4,0,0,0,2,1,945,151,6,305,797,12309,9476,2126,1702
3,3,1,0,0,32,1697,343,11,330,737,11423,7496,2707,2214
2,4,0,0,1,176,1188,1091,836,304,654,10456,7719,3514,3129
1,1,0,0,0,389,1904,1498,3374,401,135,9720,11070,3940,4096
0,11,0,0,0,830,1848,1343,3750,151,688,11741,11613,5284,4934
