0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,5,53,1,1,1,16,49,883,163,142,712,930,689,183
15,0,6,0,0,0,18,34,9,225,87,751,712,325,150
14,0,0,0,0,0,0,42,19,341,188,1096,884,596,263
13,0,0,0,1,0,2,26,44,542,256,1810,1442,781,282
12,0,1,0,1,0,8,13,73,373,350,3065,2302,979,419
11,1,1,1,5,0,18,10,70,277,478,4209,3897,1462,475
10,4,1,0,1,0,2,11,37,413,723,6223,4237,1130,516
9,2,2,1,1,2,9,58,47,298,1164,8701,6337,1411,938
8,4,1,0,2,0,22,122,25,391,698,9854,7832,1795,1232
7,3,0,0,3,1,1064,203,11,363,863,14381,9753,2283,1611
6,4,1,0,0,33,1891,416,19,425,843,14534,8719,3030,2244
5,3,0,0,2,208,1495,1307,1048,428,744,14627,10559,4333,3219
4,3,0,0,3,477,2457,1737,4118,589,198,12928,15434,4917,4090
3,22,1,0,0,911,2210,1540,4448,191,855,13368,14900,5989,4967
2,29,0,0,2,1188,2878,2178,5078,152,2901,12433,13333,7211,5322
1,4,0,0,0,1228,2801,3410,3796,225,2771,5242,7805,13511,4165
0,2,1,0,0,270,1203,1310,981,62,728,794,3038,5594,511
