0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,2,8,0,0,2,2,19,551,15,30,50,218,117,55
15,0,12,0,1,2,1,2,495,29,38,54,185,66,19
14,1,34,0,1,2,0,16,545,89,74,119,280,153,30
13,2,83,1,2,3,2,44,820,181,148,264,478,212,40
12,1,178,4,4,11,17,71,1485,412,438,391,1062,412,67
11,3,107,4,8,7,41,111,2191,606,951,615,1482,485,104
10,8,128,1,23,5,33,141,2535,568,1348,661,2101,622,123
9,6,167,2,25,1,56,95,1014,949,1563,2010,2607,887,142
8,11,175,3,4,2,155,113,247,1916,947,2782,4447,758,221
7,13,75,3,2,1,140,188,85,2230,1635,3647,5455,959,306
6,7,1,7,5,1,12,152,140,1757,1748,3662,4741,1489,339
5,18,0,1,4,2,5,57,114,1981,1512,4037,5053,1392,287
4,12,2,2,12,2,18,10,129,787,1227,4978,5437,1382,337
3,8,0,2,31,2,37,7,100,411,1260,5439,7083,1677,493
2,5,2,2,6,1,1,7,35,542,1288,7239,6272,1123,598
1,17,3,3,4,0,11,38,41,282,1468,9097,7937,1424,1222
0,29,0,0,2,0,4,89,17,332,627,7774,8036,1496,1383
