0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,4,6,0,2,0,190,112,146,186,219,4573,2621,653,256
15,0,0,0,0,7,560,94,3,105,99,3035,1312,410,212
14,0,0,0,0,107,536,321,184,135,182,4437,2242,905,451
13,0,1,0,1,395,1439,721,1132,175,93,5777,4964,1503,920
12,5,0,0,0,765,1725,1011,1928,121,475,8954,6656,2835,1555
11,5,0,0,1,1122,2695,1701,3434,134,1958,11010,8772,4888,2075
10,7,0,0,0,2432,32668,39759,44259,2619,3696,6996,10415,18028,5556
9,3,1,0,0,615,7410,8060,6042,387,1175,1282,4908,9037,825
8,9,0,9,129,1232,7992,10454,17534,1029,586,680,6793,16964,1689
7,6,0,0,799,1265,6005,6602,14317,2148,165,21,7965,18185,2062
6,1,0,0,528,620,4862,3504,11131,2513,147,15,6930,15979,1895
5,2,0,1,311,501,3299,2908,8402,2441,148,7,5243,13233,1681
4,4,0,0,172,437,3204,4059,9180,3141,143,0,6083,16654,2025
3,4,0,0,116,187,2435,4775,9224,2650,46,0,6200,18090,2360
2,1,4,0,39,97,1668,5432,6396,2735,2,1,6506,16553,2683
1,5,1,0,122,307,1526,4606,8170,2291,79,168,9115,19624,2686
0,5,0,0,91,173,660,3284,5787,1712,28,61,6642,13279,1982
