0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,7,54,3,4,1,5,43,1088,96,190,500,732,750,165
15,2,23,0,1,0,16,28,45,184,81,615,643,314,121
14,0,14,1,0,0,25,44,17,376,160,1183,1102,500,224
13,0,0,0,0,0,4,61,39,512,309,1578,1367,854,373
12,0,0,0,1,0,2,31,60,779,436,2436,2096,1039,437
11,0,1,0,1,0,8,10,83,476,486,3656,2912,1221,570
10,0,1,1,8,0,23,11,87,351,650,4850,4744,1696,596
9,3,1,0,1,0,0,11,48,499,944,6876,4913,1300,604
8,3,0,1,0,2,9,58,46,304,1276,9195,6870,1566,1132
7,2,1,0,2,0,16,112,23,385,672,9900,8100,1899,1401
6,2,0,0,3,1,1024,176,9,350,866,14129,9782,2427,1727
5,5,1,0,0,36,1766,391,16,391,811,14242,8352,3075,2373
4,3,0,0,3,199,1359,1100,950,360,674,13463,9665,4143,3218
3,3,0,0,3,426,2151,1518,3688,474,170,11286,13320,4543,4106
2,19,1,0,0,839,1859,1277,3935,162,734,11634,12449,5520,4792
1,20,0,0,3,1079,2502,1863,4448,143,2586,11212,11349,6620,5149
0,4,0,0,0,1193,2681,3264,3634,215,2493,4717,7023,12157,3748
