0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,3,20,0,1,1,13,55,434,391,190,3290,2354,1016,357
15,2,0,0,1,1,7,4,16,134,166,2744,1298,396,112
14,2,2,0,2,1,12,55,18,161,417,5026,2589,558,205
13,2,2,0,1,0,16,134,19,243,434,7417,4014,937,354
12,2,1,0,5,0,1042,243,16,355,690,12753,6659,1514,596
11,1,1,0,0,43,1998,473,26,493,816,14396,7472,2238,1082
10,1,0,0,1,308,1772,1485,972,597,794,15219,10554,3659,1820
9,2,2,1,1,820,3169,2125,4319,829,302,13791,16347,4572,2751
8,9,0,0,0,1467,2973,2080,5262,333,1111,14267,16549,5594,3718
7,24,0,0,2,1852,3446,2668,6455,284,3297,13007,15339,7310,4282
6,6,0,0,0,2004,5725,6967,7756,459,4238,8018,11938,20665,6369
5,2,1,0,0,462,2318,2522,1890,121,1193,1302,4984,9177,839
4,5,0,5,68,654,3656,4782,8021,471,534,619,6190,15457,1539
3,3,0,0,462,731,3236,3558,7717,1158,135,17,6512,14868,1687
2,1,0,0,355,416,2657,1916,6085,1374,109,11,5148,11869,1408
1,2,0,1,187,302,1789,1577,4556,1324,100,4,3552,8964,1139
0,3,0,0,119,301,1897,2404,5436,1860,92,0,3916,10720,1304
