0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,3,32,0,0,0,15,68,518,450,221,1950,1592,910,308
15,0,1,0,1,1,4,6,27,139,82,1367,865,390,163
14,1,1,0,4,0,9,3,35,135,132,2398,1714,699,227
13,2,1,0,1,0,2,7,26,225,316,4224,2302,647,224
12,1,0,0,1,1,10,56,37,221,707,6672,4067,930,451
11,3,1,1,0,0,24,131,28,347,575,8963,5927,1380,690
10,2,0,0,5,0,1082,238,13,397,808,13953,8585,1993,1063
9,1,0,0,0,35,2012,504,22,513,922,15013,8536,2836,1713
8,2,0,0,2,274,1689,1500,1061,563,824,15349,11118,4142,2531
7,1,0,1,1,733,2888,2058,4404,760,257,13658,16380,4873,3476
6,10,0,0,0,1285,2706,1895,5165,284,1057,14168,16424,5864,4502
5,22,0,0,1,1572,3234,2517,6116,235,3170,12935,15004,7223,5004
4,5,0,0,0,1729,4529,5512,6136,363,3873,7327,10909,18885,5821
3,2,1,0,0,328,1713,1864,1397,89,1035,1129,4321,7957,727
2,4,0,4,53,509,2526,3304,5542,325,434,503,5032,12564,1251
1,3,0,0,392,620,2374,2611,5663,850,106,13,5088,11617,1318
0,1,0,0,315,369,2277,1642,5215,1177,86,9,4077,9399,1115
