0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,5,34,1,1,0,17,69,611,373,192,1394,1331,861,321
15,0,0,0,0,0,3,15,29,252,119,1138,753,455,168
14,0,1,0,0,0,4,7,47,226,167,1994,1301,572,261
13,1,1,0,5,0,13,8,42,186,214,3114,2468,943,313
12,0,1,0,1,0,2,9,29,289,430,4972,2885,850,319
11,0,2,1,1,1,10,60,36,267,888,7619,4991,1178,667
10,3,1,1,1,0,25,133,30,384,670,9547,6832,1617,938
9,0,0,0,5,0,1111,224,13,427,869,14606,9322,2257,1345
8,2,0,0,0,37,2000,514,25,525,922,15210,8831,3001,1993
7,2,0,0,2,258,1650,1478,1084,536,842,15369,11148,4350,2852
6,2,0,1,2,683,2758,1950,4425,716,254,13607,16302,5076,3797
5,12,0,0,0,1208,2553,1855,5023,248,1024,14217,16232,6091,4729
4,24,0,0,2,1438,3165,2428,5874,232,3081,12955,14602,7277,5113
3,4,0,0,0,1448,3818,4647,5173,306,3546,6709,9989,17292,5330
2,2,1,0,0,305,1404,1528,1145,73,919,1002,3836,7064,645
1,4,0,4,48,465,2262,2958,4962,291,382,443,4429,11058,1101
0,3,0,0,381,602,2273,2499,5421,814,95,12,4578,10453,1186
