year,<1300cc,1300cc - 1900cc,>1900cc
2008,16364,57172,4006
2007,22487,78821,7606
2006,25401,77317,8845
2005,24336,81941,8547
2004,26759,74091,8892
2003,28817,68517,9385
2002,30215,70651,13048
2001,37219,74006,13151
2000,64707,95691,12640
1999,44700,72121,10025
1998,30145,60114,9702
1997,31054,48408,6990
1996,20206,35072,5475
1995,11732,21299,4921
1994,7456,15277,3575
1993,4810,9639,2282
1992,14777,14825,6504
