year,<1300cc,1300cc - 1900cc,>1900cc
2005,25703,85260,9401
2004,29086,77162,9440
2003,31009,69789,9405
2002,32555,72197,13080
2001,40624,76326,13063
2000,72866,101380,12743
1999,51439,76862,9742
1998,36035,66013,9897
1997,39955,57033,7527
1996,29118,45555,6020
1995,19108,31145,5879
1994,14032,25077,4533
1993,9891,16771,3166
1992,9595,11146,2620
1991,8442,6881,1732
1990,7222,4546,1519
1989,9103,4338,2369
